ship_id,VOYAGE,NOON_UTC,AVG_SPEED,SPEED_THROUGH_WATER,ME_AVG_RPM,PROPELLER_SPEED,FORE_DRAFT,AFTER_DRAFT,DISPLACEMENT,CARGO_ON_BOARD,WIND_SCALE,SEA_HEIGHT,SEA_WATER_TEMP,WIND_SPEED,WIND_DIRECTION,SWELL_HEIGHT,SWELL_DIRECTION,SEA_DIRECTION,WATER_DEPTH,MID_DRAFT,TOTAL_DISTANCE,SEA_SPEED_DISTANCE,DIFF_STW_SOG_SLIP,FULL_SPD_STW_SLIP,HORSE_POWER,LOAD_PCT,SFOC,ME_SLIP,THRUST,THRUST_QUOTIENT,TOTAL_CONSUMP,ME_CONSUMPTION,ME_FULLSPEED_CONSUMP_HSHFO,ME_FULLSPEED_CONSUMP_ULSFO,ME_FULLSPEED_CONSUMP_VLSFO,ME_FULLSPEED_CONSUMP_LSMGO,ME_FULLSPEED_CONSUMP_BIO_HSFO,HOURS_FULL_SPEED,HOURS_TOTAL,event_type_code,propeller_condition_code,hull_fouling_type,hull_coating_condition_code,cavitation_code,DAYS_SINCE_LAST_MAINT,DAYS_TO_NEXT_MAINT,LAST_MAINT_TYPE,LAST_MAINT_TYPE_NAME,IS_MAINT_WINDOW,PROPELLER_STATE,HULL_STATE,MAINT_TYPE_PP,MAINT_TYPE_UWI,MAINT_TYPE_UWI+PP,MAINT_TYPE_UWC,MAINT_TYPE_UWC+PP,MAINT_TYPE_DD
S1,29,96,17.9,17.96,61.6,19.73,14.4,14.6,,108109.0,3.0,,,,15.0,,,,3300.0,,412.0,412.0,,,22424.0,,,9.23,1889.0,,96.45,,0.0,0.0,86.71,0.0,,23.0,23.0,,,,,,1825.0,885.0,,,0,3.0,,0,0,0,0,0,0
S1,29,97,17.3,17.7,61.0,19.54,14.4,14.6,,108109.0,2.0,,,,6.0,,,,3335.0,,398.0,398.0,,,22221.0,,,11.42,1944.0,,95.31,,0.0,0.0,85.72,0.0,,23.0,23.0,,,,,,1825.0,884.0,,,0,3.0,,0,0,0,0,0,0
S1,29,98,17.5,17.91,61.9,19.82,14.4,14.6,,108109.0,4.0,,,,0.0,,,,1200.0,,403.0,403.0,,,23036.0,,,11.62,1910.0,,98.45,,0.0,0.0,88.86,0.0,,23.0,23.0,,,,,,1825.0,883.0,,,0,3.0,,0,0,0,0,0,0
S1,29,99,11.5,11.92,46.9,15.02,14.4,14.6,,108109.0,3.0,,,,14.0,,,,450.0,,276.0,276.0,,,12207.0,,,23.44,1406.0,,52.15,,0.0,0.0,41.04,0.0,,24.0,24.0,,,,,,1825.0,882.0,,,0,3.0,,0,0,0,0,0,0
S1,29,100,11.1,11.17,39.0,12.5,14.4,14.6,,108109.0,3.0,,,,6.0,,,,55.0,,267.0,267.0,,,7614.0,,,10.98,2797.0,,39.0,,0.0,0.0,27.85,0.0,,24.0,24.0,,,,,,1825.0,881.0,,,0,3.0,,0,0,0,0,0,0
S1,29,101,13.9,9.28,49.7,15.92,14.1,14.2,,0.0,2.0,,,,3.0,,,,16.6,,211.0,188.0,,,15755.0,,,12.53,873.0,,48.04,,0.0,0.0,33.01,0.0,,13.5,24.0,,,,,,1825.0,880.0,,,0,3.0,,0,0,0,0,0,0
S1,29,103,18.4,17.81,63.1,20.2,13.05,13.6,,86555.0,2.0,,,,12.0,,,,74.0,,380.0,367.0,,,24967.0,,,9.16,2819.0,,93.52,,0.0,0.0,81.27,0.0,,20.0,24.0,,,,,,1825.0,878.0,,,0,3.0,,0,0,0,0,0,0
S1,29,104,20.0,20.0,68.0,21.78,13.05,13.6,,86555.0,3.0,,,,10.0,,,,3800.0,,480.0,480.0,,,28974.0,,,8.17,2520.0,,127.74,,0.0,0.0,119.17,0.0,,24.0,24.0,,,,,,1825.0,877.0,,,0,3.0,,0,0,0,0,0,0
S1,29,105,18.8,18.92,64.9,20.78,13.05,13.6,,86555.0,4.0,,,,1.0,,,,3850.0,,451.0,451.0,,,26841.0,,,9.56,2496.0,,113.62,,0.0,0.0,105.06,0.0,,24.0,24.0,,,,,,1825.0,876.0,,,0,3.0,,0,0,0,0,0,0
S1,29,106,16.9,17.14,60.4,19.33,0.0,0.0,,0.0,2.0,,,,10.0,,,,17.4,,322.0,313.0,,,23088.0,,,12.49,0.0,,80.46,,0.0,0.0,70.71,0.0,,18.5,24.0,,,,,,1825.0,875.0,,,0,3.0,,0,0,0,0,0,0
S1,29,107,16.9,17.04,60.8,19.48,11.15,11.5,,58860.0,6.0,,,,1.0,,,,90.0,,217.0,211.0,,,27513.0,,,13.33,1400.0,,66.15,,0.0,0.0,55.97,0.0,,12.5,24.0,,,,,,1825.0,874.0,,,0,3.0,,0,0,0,0,0,0
S1,29,108,11.0,11.35,39.2,12.55,11.15,11.5,,58860.0,4.0,,,,6.0,,,,110.0,,254.0,254.0,,,6662.0,,,12.0,1090.0,,36.7,,0.0,0.0,28.59,0.0,,23.0,23.0,,,,,,1825.0,873.0,,,0,3.0,,0,0,0,0,0,0
S1,29,108,11.0,11.17,39.7,12.71,11.15,11.5,,58860.0,4.0,,,,4.0,,,,76.0,,263.0,263.0,,,6896.0,,,13.76,1011.0,,40.13,,0.0,0.0,31.81,0.0,,24.0,24.0,,,,,,1825.0,873.0,,,0,3.0,,0,0,0,0,0,0
S1,29,109,11.0,11.35,39.2,12.55,11.15,11.5,,58860.0,4.0,,,,6.0,,,,110.0,,254.0,254.0,,,6662.0,,,12.0,1090.0,,36.7,,0.0,0.0,28.59,0.0,,23.0,23.0,,,,,,1825.0,872.0,,,0,3.0,,0,0,0,0,0,0
S1,29,110,8.6,8.57,36.9,11.82,11.1,11.5,,58860.0,3.0,,,,5.0,,,,18.5,,204.0,198.0,,,5825.0,,,27.16,0.0,,30.28,,0.0,0.0,21.63,0.0,,23.0,24.0,,,,,,1825.0,871.0,,,0,3.0,,0,0,0,0,0,0
S1,30,112,14.6,15.45,50.6,16.21,11.1,11.7,,60547.0,4.0,,,,4.0,,,,103.0,,220.0,212.0,,,14662.0,,,9.81,1870.0,,47.33,,0.0,0.0,37.56,0.0,,14.5,25.0,,,,,,1825.0,869.0,,,0,3.0,,0,0,0,0,0,0
S1,30,113,14.7,0.0,51.5,16.51,11.15,11.75,,60547.0,3.0,,,,1.0,,,,0.0,,311.0,250.0,,,15691.0,,,10.92,1189.0,,63.05,,0.0,0.0,46.39,0.0,,17.0,24.0,,,,,,1825.0,868.0,,,0,3.0,,0,0,0,0,0,0
S1,30,115,11.4,11.43,36.9,13.23,12.1,12.4,,71224.0,2.0,,,,8.0,,,,45.0,,110.0,72.0,,,6576.0,,,13.6470052,0.0,,24.87,,0.0,0.0,10.06,0.0,,6.3,24.0,,,,,,1825.0,866.0,,,0,3.0,,0,0,0,0,0,0
S1,30,118,18.5,18.09,66.5,21.29,12.8,13.9,,86086.0,3.0,,,,2.0,,,,55.0,,398.0,380.0,,,30461.0,,,12.93,2492.0,,111.65,,0.0,0.0,100.96,0.0,,20.5,24.0,,,,,,1825.0,863.0,,,0,3.0,,0,0,0,0,0,0
S1,30,119,18.5,19.54,67.1,21.5,12.8,13.9,,86086.0,3.0,,,,11.0,,,,42.0,,443.0,443.0,,,30628.0,,,14.16,2185.0,,131.08,,0.0,0.0,123.38,0.0,,24.0,24.0,,,,,,1825.0,862.0,,,0,3.0,,0,0,0,0,0,0
S1,30,121,19.0,18.24,68.0,21.78,13.8,14.9,,101652.0,5.0,,,,4.0,,,,2200.0,,406.0,380.0,,,30169.0,,,12.74,2543.0,,115.34,,0.0,0.0,99.6,0.0,,20.0,24.0,,,,,,1825.0,860.0,,,0,3.0,,0,0,0,0,0,0
S1,30,122,19.2,19.38,66.3,21.25,13.7,14.9,,101652.0,5.0,,,,3.0,,,,720.0,,461.0,461.0,,,27098.0,,,9.6,2215.0,,117.43,,0.0,0.0,108.27,0.0,,24.0,24.0,,,,,,1825.0,859.0,,,0,3.0,,0,0,0,0,0,0
S1,30,123,11.6,12.13,41.3,13.23,13.7,14.9,,101653.0,3.0,,,,4.0,,,,65.0,,279.0,279.0,,,7134.0,,,12.16,715.0,,46.14,,0.0,0.0,37.12,0.0,,24.0,24.0,,,,,,1825.0,858.0,,,0,3.0,,0,0,0,0,0,0
S1,30,124,10.3,10.5,40.8,13.08,13.7,14.9,,101653.0,2.0,,,,7.0,,,,38.0,,246.0,246.0,,,7925.0,,,21.63,1420.0,,37.5,,0.0,0.0,28.12,0.0,,24.0,24.0,,,,,,1825.0,857.0,,,0,3.0,,0,0,0,0,0,0
S1,30,125,0.0,0.0,42.4,10.8,14.2,14.8,,0.0,3.0,,,,4.0,,,,0.0,,0.0,0.0,,,0.0,,,100.0,0.0,,19.12,,0.0,0.0,6.14,0.0,,4.0,24.0,,,,,,1825.0,856.0,,,0,3.0,,0,0,0,0,0,0
S1,30,126,16.6,18.6,56.8,18.2,15.35,15.5,,117250.0,0.0,,,,0.0,,,,36.0,,91.0,83.0,,,20017.0,,,8.82,2480.0,,29.54,,0.0,0.0,16.04,0.0,,5.0,24.0,,,,,,1825.0,855.0,,,0,3.0,,0,0,0,0,0,0
S1,30,127,17.5,17.8,60.3,19.32,15.35,15.5,,117250.0,2.0,,,,9.0,,,,2000.0,,419.0,419.0,,,21799.0,,,9.62,2261.0,,97.86,,0.0,0.0,87.91,0.0,,24.0,24.0,,,,,,1825.0,854.0,,,0,3.0,,0,0,0,0,0,0
S1,30,128,18.4,17.78,62.5,20.01,15.35,15.5,,117250.0,0.0,,,,0.0,,,,3210.0,,461.0,461.0,,,23191.0,,,7.85,2237.0,,109.37,,0.0,0.0,98.83,0.0,,25.0,25.0,,,,,,1825.0,853.0,,,0,3.0,,0,0,0,0,0,0
S1,30,129,17.4,17.6,62.3,19.96,15.2,15.5,,117250.0,3.0,,,,8.0,,,,4100.0,,417.0,417.0,,,22977.0,,,12.93,2232.0,,103.3,,0.0,0.0,93.3,0.0,,24.0,24.0,,,,,,1825.0,852.0,,,0,3.0,,0,0,0,0,0,0
S1,30,129,17.4,17.6,62.3,19.96,15.2,15.5,,117250.0,3.0,,,,8.0,,,,4100.0,,417.0,417.0,,,22977.0,,,12.93,2232.0,,103.3,,0.0,0.0,93.3,0.0,,24.0,24.0,,,,,,1825.0,852.0,,,0,3.0,,0,0,0,0,0,0
S1,30,130,17.2,18.4,62.6,20.05,15.2,15.5,,117250.0,6.0,,,,11.0,,,,2300.0,,431.0,431.0,,,24042.0,,,14.04,2775.0,,111.01,,0.0,0.0,100.6,0.0,,25.0,25.0,,,,,,1825.0,851.0,,,0,3.0,,0,0,0,0,0,0
S1,30,130,17.2,18.4,62.6,20.05,15.2,15.5,,117250.0,6.0,,,,11.0,,,,2300.0,,431.0,431.0,,,24042.0,,,14.04,2775.0,,111.01,,0.0,0.0,100.6,0.0,,25.0,25.0,,,,,,1825.0,851.0,,,0,3.0,,0,0,0,0,0,0
S1,30,131,16.5,17.4,63.1,20.2,15.2,15.5,,117250.0,6.0,,,,9.0,,,,4600.0,,396.0,396.0,,,25482.0,,,18.31,2590.0,,113.38,,0.0,0.0,103.64,0.0,,24.0,24.0,,,,,,1825.0,850.0,,,0,3.0,,0,0,0,0,0,0
S1,30,131,16.5,17.4,63.1,20.2,15.2,15.5,,117250.0,6.0,,,,9.0,,,,4600.0,,396.0,396.0,,,25482.0,,,18.31,2590.0,,113.38,,0.0,0.0,103.64,0.0,,24.0,24.0,,,,,,1825.0,850.0,,,0,3.0,,0,0,0,0,0,0
S1,30,132,17.8,16.8,66.4,21.25,15.2,15.5,,117250.0,5.0,,,,10.0,,,,4300.0,,444.0,444.0,,,29192.0,,,16.44,2672.0,,132.26,,0.0,0.0,122.37,0.0,,25.0,25.0,,,,,,1825.0,849.0,,,0,3.0,,0,0,0,0,0,0
S1,30,133,16.1,18.9,61.9,19.81,15.2,15.5,,117250.0,5.0,,,,10.0,,,,3000.0,,403.0,403.0,,,25244.0,,,18.63,3190.0,,114.33,,0.0,0.0,104.4,0.0,,25.0,25.0,,,,,,1825.0,848.0,,,0,3.0,,0,0,0,0,0,0
S1,30,134,19.4,20.0,70.3,22.51,15.4,15.5,,117250.0,3.0,,,,11.0,,,,2000.0,,466.0,466.0,,,33969.0,,,13.73,3020.0,,152.55,,0.0,0.0,142.0,0.0,,24.0,24.0,,,,,,1825.0,847.0,,,0,3.0,,0,0,0,0,0,0
S1,30,136,19.1,17.5,68.4,21.89,15.4,15.5,,117250.0,3.0,,,,12.0,,,,65.0,,478.0,478.0,,,31502.0,,,12.67,2527.0,,147.56,,0.0,0.0,136.53,0.0,,25.0,25.0,,,,,,1825.0,845.0,,,0,3.0,,0,0,0,0,0,0
S1,30,137,17.7,0.0,64.9,20.8,15.4,15.5,,117250.0,4.0,,,,13.0,,,,18.5,,402.0,389.0,,,26980.0,,,14.98,0.0,,115.93,,0.0,0.0,103.43,0.0,,22.0,24.0,,,,,,1825.0,844.0,,,0,3.0,,0,0,0,0,0,0
S1,30,138,13.5,14.0,49.3,15.79,14.5,14.65,,106333.0,4.0,,,,13.0,,,,800.0,,149.0,142.0,,,12077.0,,,14.33,1680.0,,36.32,,0.0,0.0,22.69,0.0,,10.5,24.0,,,,,,1825.0,843.0,,,0,3.0,,0,0,0,0,0,0
S1,30,139,14.0,14.3,51.3,16.44,14.5,14.65,,106333.0,6.0,,,,13.0,,,,70.0,,349.0,349.0,,,13989.0,,,15.09,1982.0,,73.21,,0.0,0.0,62.4,0.0,,25.0,25.0,,,,,,1825.0,842.0,,,0,3.0,,0,0,0,0,0,0
S1,30,140,13.8,10.0,29.4,16.64,14.5,14.65,,106333.0,3.0,,,,14.0,,,,25.0,,185.0,120.0,,,3243.0,,,17.09,0.0,,42.86,,0.0,0.0,23.91,0.0,,8.7,24.0,,,,,,1825.0,841.0,,,0,3.0,,0,0,0,0,0,0
S1,30,141,8.3,0.0,39.7,12.71,14.5,14.65,,106333.0,3.0,,,,12.0,,,,16.7,,179.0,125.0,,,7189.0,,,34.44,0.0,,34.04,,0.0,0.0,13.96,0.0,,15.0,24.0,,,,,,1825.0,840.0,,,0,3.0,,0,0,0,0,0,0
S1,30,143,14.0,12.8,49.1,15.71,12.65,13.75,,87863.0,2.0,,,,14.0,,,,1500.0,,80.0,77.0,,,12233.0,,,10.9,1662.0,,25.65,,0.0,0.0,13.62,0.0,,5.5,24.0,,,,,,1825.0,838.0,,,0,3.0,,0,0,0,0,0,0
S1,30,144,13.8,14.3,49.2,15.75,12.65,13.75,,87863.0,4.0,,,,13.0,,,,1200.0,,331.0,331.0,,,11797.0,,,12.41,1272.0,,62.58,,0.0,0.0,52.77,0.0,,24.0,24.0,,,,,,1825.0,837.0,,,0,3.0,,0,0,0,0,0,0
S1,30,145,14.1,12.4,52.1,16.68,12.65,13.75,,87863.0,6.0,,,,1.0,,,,60.0,,339.0,339.0,,,15794.0,,,15.33,1911.0,,77.61,,0.0,0.0,69.06,0.0,,24.0,24.0,,,,,,1825.0,836.0,,,0,3.0,,0,0,0,0,0,0
S1,30,146,11.4,0.0,45.8,14.7,0.0,0.0,,0.0,3.0,,,,2.0,,,,19.0,,109.0,98.0,,,10990.0,,,22.48,0.0,,30.66,,0.0,0.0,18.6,0.0,,8.6,24.0,,,,,,1825.0,835.0,,,0,3.0,,0,0,0,0,0,0
S1,30,148,3.1,12.0,41.6,13.34,11.6,12.5,,69590.0,3.0,,,,12.0,,,,55.0,,43.0,32.0,,,7837.0,,,76.47,0.0,,17.76,,0.0,0.0,4.12,0.0,,10.2,24.0,,,,,,1825.0,833.0,,,0,3.0,,0,0,0,0,0,0
S1,30,150,11.3,11.2,38.7,12.4,12.7,12.95,,80742.0,4.0,,,,1.0,,,,35.0,,206.0,189.0,,,6531.0,,,9.27,5200.0,,32.32,,0.0,0.0,21.25,0.0,,16.8,24.0,,,,,,1825.0,831.0,,,0,3.0,,0,0,0,0,0,0
S1,30,151,10.4,0.0,37.0,11.9,0.0,0.0,,0.0,4.0,,,,13.0,,,,19.0,,103.0,96.0,,,4877.0,,,12.31,0.0,,18.51,,0.0,0.0,8.84,0.0,,9.2,24.0,,,,,,1825.0,830.0,,,0,3.0,,0,0,0,0,0,0
S1,30,153,10.7,11.1,37.2,11.9,13.65,13.65,,94778.0,6.0,,,,14.0,,,,560.0,,199.0,197.0,,,5166.0,,,10.03,5026.0,,30.55,,0.0,0.0,19.92,0.0,,18.4,24.0,,,,,,1825.0,828.0,,,0,3.0,,0,0,0,0,0,0
S1,30,154,10.8,11.37,37.8,12.1,13.0,13.7,,94778.0,2.0,,,,12.0,,,,2340.0,,258.0,258.0,,,5287.0,,,11.16,1010.0,,34.36,,0.0,0.0,24.76,0.0,,24.0,24.0,,,,,,1825.0,827.0,,,0,3.0,,0,0,0,0,0,0
S1,30,155,10.9,11.2,76.0,11.8,13.0,13.7,,94778.0,2.0,,,,8.0,,,,120.0,,162.0,160.0,,,5226.0,,,7.76,0.0,,26.23,,0.0,0.0,15.11,0.0,,14.7,24.0,,,,,,1825.0,826.0,,,0,3.0,,0,0,0,0,0,0
S1,30,157,12.9,13.66,46.4,14.9,14.1,14.55,,109119.0,2.0,,,,9.0,,,,1500.0,,238.0,233.0,,,10167.0,,,13.12,1350.0,,50.08,,0.0,0.0,36.18,0.0,,18.0,25.0,,,,,,1825.0,824.0,,,0,3.0,,0,0,0,0,0,0
S1,30,158,12.1,8.2,42.1,13.5,14.05,14.6,,109119.0,3.0,,,,15.0,,,,24.0,,173.0,103.0,,,5200.0,,,10.24,1260.0,,37.46,,0.0,0.0,14.33,0.0,,8.5,24.0,,,,,,1825.0,823.0,,,0,3.0,,0,0,0,0,0,0
S1,30,159,18.0,18.0,60.3,19.3,14.05,14.6,,109119.0,6.0,,,,14.0,,,,750.0,,373.0,332.0,,,21419.0,,,6.51,1880.0,,87.27,,0.0,0.0,69.99,0.0,,18.4,23.0,,,,,,1825.0,822.0,,,0,3.0,,0,0,0,0,0,0
S1,30,159,16.4,0.0,55.3,17.7,0.0,0.0,,0.0,5.0,,,,14.0,,,,21.0,,296.0,287.0,,,16343.0,,,7.34,1445.0,,66.7,,0.0,0.0,52.32,0.0,,17.5,24.0,,,,,,1825.0,822.0,,,0,3.0,,0,0,0,0,0,0
S1,30,160,16.4,0.0,55.3,17.7,0.0,0.0,,0.0,5.0,,,,14.0,,,,21.0,,296.0,287.0,,,16343.0,,,7.34,1445.0,,66.7,,0.0,0.0,52.32,0.0,,17.5,24.0,,,,,,1825.0,821.0,,,0,3.0,,0,0,0,0,0,0
S1,30,161,15.4,15.7,53.1,17.0,15.3,15.4,,109843.0,5.0,,,,14.0,,,,446.0,,401.0,100.0,,,14467.0,,,9.5,1668.0,,30.07,,0.0,0.0,16.59,0.0,,6.5,24.0,,,,,,1825.0,820.0,,,0,3.0,,0,0,0,0,0,0
S1,30,162,15.3,15.4,53.1,17.0,15.3,15.4,,109843.0,2.0,,,,3.0,,,,60.0,,366.0,366.0,,,14500.0,,,10.29,1612.0,,74.19,,0.0,0.0,62.27,0.0,,24.0,24.0,,,,,,1825.0,819.0,,,0,3.0,,0,0,0,0,0,0
S1,30,162,15.0,15.34,53.1,17.0,15.3,15.4,,109843.0,4.0,,,,10.0,,,,2000.0,,345.0,345.0,,,14913.0,,,11.76,1569.0,,68.81,,0.0,0.0,58.07,0.0,,23.0,23.0,,,,,,1825.0,819.0,,,0,3.0,,0,0,0,0,0,0
S1,30,163,15.5,15.58,53.0,17.0,14.55,14.5,,109843.0,5.0,,,,9.0,,,,1500.0,,371.0,371.0,,,14706.0,,,9.07,1573.0,,72.1,,0.0,0.0,60.92,0.0,,24.0,24.0,,,,,,1825.0,818.0,,,0,3.0,,0,0,0,0,0,0
S1,30,164,16.0,15.56,54.9,17.6,14.55,14.5,,109843.0,7.0,,,,11.0,,,,4000.0,,367.0,367.0,,,17848.0,,,9.34,1934.0,,79.44,,0.0,0.0,69.88,0.0,,23.0,23.0,,,,,,1825.0,817.0,,,0,3.0,,0,0,0,0,0,0
S1,30,165,16.0,15.58,55.8,17.9,14.55,14.5,,109843.0,7.0,,,,13.0,,,,4330.0,,383.0,383.0,,,18938.0,,,10.85,1969.0,,88.01,,0.0,0.0,78.34,0.0,,24.0,24.0,,,,,,1825.0,816.0,,,0,3.0,,0,0,0,0,0,0
S1,30,166,16.5,16.26,55.8,17.9,14.5,14.5,,109843.0,6.0,,,,12.0,,,,3895.0,,379.0,379.0,,,18050.0,,,7.94,1830.0,,80.69,,0.0,0.0,71.3,0.0,,23.0,23.0,,,,,,1825.0,815.0,,,0,3.0,,0,0,0,0,0,0
S1,30,167,15.5,15.33,52.2,16.7,14.5,14.5,,109843.0,5.0,,,,12.0,,,,2086.0,,371.0,371.0,,,14137.0,,,7.44,1482.0,,70.27,,0.0,0.0,59.39,0.0,,24.0,24.0,,,,,,1825.0,814.0,,,0,3.0,,0,0,0,0,0,0
S1,30,168,15.3,16.0,51.6,16.5,14.5,14.5,,109843.0,5.0,,,,13.0,,,,4160.0,,351.0,351.0,,,13490.0,,,7.51,1441.0,,64.58,,0.0,0.0,54.06,0.0,,23.0,23.0,,,,,,1825.0,813.0,,,0,3.0,,0,0,0,0,0,0
S1,30,169,14.6,14.16,47.9,15.3,14.5,14.5,,109843.0,3.0,,,,11.0,,,,3846.0,,351.0,351.0,,,11030.0,,,4.41,1427.0,,55.91,,0.0,0.0,45.38,0.0,,24.0,24.0,,,,,,1825.0,812.0,,,0,3.0,,0,0,0,0,0,0
S1,30,170,14.3,14.0,49.5,15.9,14.45,14.52,,109843.0,4.0,,,,6.0,,,,1360.0,,342.0,342.0,,,12046.0,,,10.38,2385.0,,58.84,,0.0,0.0,48.36,0.0,,24.0,24.0,,,,,,1825.0,811.0,,,0,3.0,,0,0,0,0,0,0
S1,30,171,14.5,15.4,53.6,17.2,14.45,14.52,,109843.0,3.0,,,,5.0,,,,48.0,,334.0,334.0,,,17099.0,,,15.57,1664.0,,72.7,,0.0,0.0,62.56,0.0,,23.0,23.0,,,,,,1825.0,810.0,,,0,3.0,,0,0,0,0,0,0
S1,30,172,14.1,6.0,50.2,16.1,14.45,14.5,,109843.0,3.0,,,,12.0,,,,40.0,,327.0,317.0,,,15291.0,,,12.49,1523.0,,67.4,,0.0,0.0,55.3,0.0,,22.5,24.0,,,,,,1825.0,809.0,,,0,3.0,,0,0,0,0,0,0
S1,30,174,19.5,19.0,56.3,18.0,13.0,13.4,,87034.0,2.0,,,,8.0,,,,65.0,,135.0,148.0,,,21140.0,,,-8.19,2696.0,,36.76,,0.0,0.0,25.49,0.0,,7.6,24.0,,,,,,1825.0,807.0,,,0,3.0,,0,0,0,0,0,0
S1,30,175,19.9,19.5,67.9,21.8,13.0,13.4,,87034.0,4.0,,,,10.0,,,,1750.0,,478.0,478.0,,,31829.0,,,8.64,2720.0,,127.74,,0.0,0.0,118.85,0.0,,24.0,24.0,,,,,,1825.0,806.0,,,0,3.0,,0,0,0,0,0,0
S1,30,176,18.9,19.0,63.5,20.3,13.0,13.4,,87034.0,4.0,,,,10.0,,,,4282.0,,454.0,454.0,,,26425.0,,,6.81,2321.0,,107.94,,0.0,0.0,99.08,0.0,,24.0,24.0,,,,,,1825.0,805.0,,,0,3.0,,0,0,0,0,0,0
S1,30,177,18.3,18.29,61.1,19.6,13.0,13.4,,87034.0,5.0,,,,10.0,,,,2874.0,,439.0,439.0,,,23754.0,,,6.68,2370.0,,97.76,,0.0,0.0,89.09,0.0,,24.0,24.0,,,,,,1825.0,804.0,,,0,3.0,,0,0,0,0,0,0
S1,30,178,15.5,0.0,51.1,16.4,0.0,0.0,,0.0,1.0,,,,1.0,,,,17.5,,115.0,96.0,,,15808.0,,,5.59,0.0,,27.72,,0.0,0.0,15.8,0.0,,6.2,24.0,,,,,,1825.0,803.0,,,0,3.0,,0,0,0,0,0,0
S1,30,179,12.5,11.4,38.4,12.3,11.2,11.9,,63392.0,7.0,,,,10.0,,,,80.0,,246.0,240.0,,,6701.0,,,-1.63,1130.0,,34.27,,0.0,0.0,22.16,0.0,,19.2,24.0,,,,,,1825.0,802.0,,,0,3.0,,0,0,0,0,0,0
S1,30,180,11.3,0.0,38.1,12.2,11.2,11.9,,63392.0,2.0,,,,0.0,,,,24.0,,230.0,220.0,,,6472.0,,,7.52,1100.0,,34.58,,0.0,0.0,21.45,0.0,,19.5,24.0,,,,,,1825.0,801.0,,,0,3.0,,0,0,0,0,0,0
S1,30,185,17.0,10.6,61.6,19.7,12.52,12.89,,78960.0,5.0,,,,9.0,,,,103.0,,317.0,285.0,,,26206.0,,,13.89,1008.0,,84.4,,0.0,0.0,68.66,0.0,,16.8,24.0,,,,,,1825.0,796.0,,,0,3.0,,0,0,0,0,0,0
S1,30,186,9.7,0.0,36.5,11.7,0.0,0.0,,0.0,2.0,,,,10.0,,,,19.0,,208.0,191.0,,,5500.0,,,17.13,1102.0,,30.27,,0.0,0.0,16.73,0.0,,19.7,24.0,,,,,,1825.0,795.0,,,0,3.0,,0,0,0,0,0,0
S1,31,188,15.0,15.4,53.3,17.1,12.3,12.85,,76419.0,4.0,,,,9.0,,,,45.0,,308.0,314.0,,,16606.0,,,12.56,2238.0,,70.82,,0.0,0.0,59.75,0.0,,21.0,25.0,,,,,,1825.0,793.0,,,0,3.0,,0,0,0,0,0,0
S1,31,189,11.7,0.0,41.5,13.3,12.21,12.8,,76419.0,5.0,,,,7.0,,,,56.0,,120.0,120.0,,,8182.0,,,12.4,1700.0,,24.85,,0.0,0.0,14.97,0.0,,10.3,24.0,,,,,,1825.0,792.0,,,0,3.0,,0,0,0,0,0,0
S1,31,193,10.5,0.0,38.6,12.4,0.0,0.0,,0.0,5.0,,,,6.0,,,,18.0,,112.0,89.0,,,7613.0,,,15.56,1230.0,,24.33,,0.0,0.0,10.89,0.0,,8.5,24.0,,,,,,1825.0,788.0,,,0,3.0,,0,0,0,0,0,0
S1,31,194,16.8,18.9,56.0,17.9,13.33,13.61,,89270.0,5.0,,,,7.0,,,,58.0,,114.0,96.0,,,21976.0,,,5.91,2890.0,,33.58,,0.0,0.0,20.68,0.0,,5.7,24.0,,,,,,1825.0,787.0,,,0,3.0,,0,0,0,0,0,0
S1,31,195,16.0,14.9,59.1,18.9,13.33,13.61,,89270.0,3.0,,,,3.0,,,,60.0,,384.0,384.0,,,21029.0,,,15.34,1874.0,,94.2,,0.0,0.0,85.77,0.0,,24.0,24.0,,,,,,1825.0,786.0,,,0,3.0,,0,0,0,0,0,0
S1,31,196,13.4,11.0,47.9,15.3,13.3,13.61,,89270.0,3.0,,,,7.0,,,,35.0,,313.0,301.0,,,11378.0,,,12.56,1012.0,,53.37,,0.0,0.0,43.23,0.0,,22.5,24.0,,,,,,1825.0,785.0,,,0,3.0,,0,0,0,0,0,0
S1,31,198,13.0,13.5,47.7,15.3,14.6,14.66,,105235.0,5.0,,,,10.0,,,,240.0,,233.0,208.0,,,12106.0,,,15.03,1652.0,,47.04,,0.0,0.0,32.19,0.0,,16.0,24.0,,,,,,1825.0,783.0,,,0,3.0,,0,0,0,0,0,0
S1,31,199,13.5,14.2,49.1,15.7,14.6,14.66,,105235.0,5.0,,,,11.0,,,,2190.0,,325.0,325.0,,,12078.0,,,13.75,1715.0,,59.68,,0.0,0.0,49.5,0.0,,24.0,24.0,,,,,,1825.0,782.0,,,0,3.0,,0,0,0,0,0,0
S1,31,200,13.7,13.6,51.0,16.3,14.6,14.66,,105235.0,5.0,,,,9.0,,,,120.0,,328.0,328.0,,,14225.0,,,16.16,1680.0,,68.33,,0.0,0.0,57.94,0.0,,24.0,24.0,,,,,,1825.0,781.0,,,0,3.0,,0,0,0,0,0,0
