De-identification Name,VOYAGE,NOON_UTC,AVG_SPEED,SPEED_THROUGH_WATER,ME_AVG_RPM,PROPELLER_SPEED,FORE_DRAFT,AFTER_DRAFT,DISPLACEMENT,CARGO_ON_BOARD,WIND_SCALE,SEA_HEIGHT,SEA_WATER_TEMP,WIND_SPEED,WIND_DIRECTION,SWELL_HEIGHT,SWELL_DIRECTION,SEA_DIRECTION,WATER_DEPTH,MID_DRAFT,TOTAL_DISTANCE,SEA_SPEED_DISTANCE,DIFF_STW_SOG_SLIP,FULL_SPD_STW_SLIP,HORSE_POWER,LOAD_PCT,SFOC,ME_SLIP,THRUST,THRUST_QUOTIENT,TOTAL_CONSUMP,ME_CONSUMPTION,ME_FULLSPEED_CONSUMP_HSHFO,ME_FULLSPEED_CONSUMP_ULSFO,ME_FULLSPEED_CONSUMP_VLSFO,ME_FULLSPEED_CONSUMP_LSMGO,ME_FULLSPEED_CONSUMP_BIO_HSFO,HOURS_FULL_SPEED,HOURS_TOTAL,SPEED_LOSS
S1,30,164,16,15.56,54.9,17.6,14.55,14.5,,109843,7,,,,11,,,,4000,,367,367,,,17848,,,9.34,1934,,79.44,,0,0,69.88,0,,23,23,
S1,30,165,16,15.58,55.8,17.9,14.55,14.5,,109843,7,,,,13,,,,4330,,383,383,,,18938,,,10.85,1969,,88.01,,0,0,78.34,0,,24,24,
S1,30,166,16.5,16.26,55.8,17.9,14.5,14.5,,109843,6,,,,12,,,,3895,,379,379,,,18050,,,7.94,1830,,80.69,,0,0,71.3,0,,23,23,
S1,30,167,15.5,15.33,52.2,16.7,14.5,14.5,,109843,5,,,,12,,,,2086,,371,371,,,14137,,,7.44,1482,,70.27,,0,0,59.39,0,,24,24,
S1,30,168,15.3,16,51.6,16.5,14.5,14.5,,109843,5,,,,13,,,,4160,,351,351,,,13490,,,7.51,1441,,64.58,,0,0,54.06,0,,23,23,
S1,30,169,14.6,14.16,47.9,15.3,14.5,14.5,,109843,3,,,,11,,,,3846,,351,351,,,11030,,,4.41,1427,,55.91,,0,0,45.38,0,,24,24,5.14
S1,30,170,14.3,14,49.5,15.9,14.45,14.52,,109843,4,,,,6,,,,1360,,342,342,,,12046,,,10.38,2385,,58.84,,0,0,48.36,0,,24,24,6.33
S1,30,171,14.5,15.4,53.6,17.2,14.45,14.52,,109843,3,,,,5,,,,48,,334,334,,,17099,,,15.57,1664,,72.7,,0,0,62.56,0,,23,23,-3.75
S1,30,172,14.1,6,50.2,16.1,14.45,14.5,,109843,3,,,,12,,,,40,,327,317,,,15291,,,12.49,1523,,67.4,,0,0,55.3,0,,22.5,24,64.06
S1,30,174,19.5,19,56.3,18,13,13.4,,87034,2,,,,8,,,,65,,135,148,,,21140,,,-8.19,2696,,36.76,,0,0,25.49,0,,7.6,24,
S1,30,175,19.9,19.5,67.9,21.8,13,13.4,,87034,4,,,,10,,,,1750,,478,478,,,31829,,,8.64,2720,,127.74,,0,0,118.85,0,,24,24,-34.39
S1,30,176,18.9,19,63.5,20.3,13,13.4,,87034,4,,,,10,,,,4282,,454,454,,,26425,,,6.81,2321,,107.94,,0,0,99.08,0,,24,24,-30.79
S1,30,177,18.3,18.29,61.1,19.6,13,13.4,,87034,5,,,,10,,,,2874,,439,439,,,23754,,,6.68,2370,,97.76,,0,0,89.09,0,,24,24,
S1,30,178,15.5,0,51.1,16.4,0,0,,0,1,,,,1,,,,17.5,,115,96,,,15808,,,5.59,0,,27.72,,0,0,15.8,0,,6.2,24,
S1,30,179,12.5,11.4,38.4,12.3,11.2,11.9,,63392,7,,,,10,,,,80,,246,240,,,6701,,,-1.63,1130,,34.27,,0,0,22.16,0,,19.2,24,
S1,30,180,11.3,0,38.1,12.2,11.2,11.9,,63392,2,,,,0,,,,24,,230,220,,,6472,,,7.52,1100,,34.58,,0,0,21.45,0,,19.5,24,
S1,30,185,17,10.6,61.6,19.7,12.52,12.89,,78960,5,,,,9,,,,103,,317,285,,,26206,,,13.89,1008,,84.4,,0,0,68.66,0,,16.8,24,
S1,30,186,9.7,0,36.5,11.7,0,0,,0,2,,,,10,,,,19,,208,191,,,5500,,,17.13,1102,,30.27,,0,0,16.73,0,,19.7,24,
S1,31,188,15,15.4,53.3,17.1,12.3,12.85,,76419,4,,,,9,,,,45,,308,314,,,16606,,,12.56,2238,,70.82,,0,0,59.75,0,,21,25,
S1,31,189,11.7,0,41.5,13.3,12.21,12.8,,76419,5,,,,7,,,,56,,120,120,,,8182,,,12.4,1700,,24.85,,0,0,14.97,0,,10.3,24,
S1,31,193,10.5,0,38.6,12.4,0,0,,0,5,,,,6,,,,18,,112,89,,,7613,,,15.56,1230,,24.33,,0,0,10.89,0,,8.5,24,
S1,31,194,16.8,18.9,56,17.9,13.33,13.61,,89270,5,,,,7,,,,58,,114,96,,,21976,,,5.91,2890,,33.58,,0,0,20.68,0,,5.7,24,
S1,31,195,16,14.9,59.1,18.9,13.33,13.61,,89270,3,,,,3,,,,60,,384,384,,,21029,,,15.34,1874,,94.2,,0,0,85.77,0,,24,24,-1.09
S1,31,196,13.4,11,47.9,15.3,13.3,13.61,,89270,3,,,,7,,,,35,,313,301,,,11378,,,12.56,1012,,53.37,,0,0,43.23,0,,22.5,24,27.19
S1,31,198,13,13.5,47.7,15.3,14.6,14.66,,105235,5,,,,10,,,,240,,233,208,,,12106,,,15.03,1652,,47.04,,0,0,32.19,0,,16,24,
S1,31,199,13.5,14.2,49.1,15.7,14.6,14.66,,105235,5,,,,11,,,,2190,,325,325,,,12078,,,13.75,1715,,59.68,,0,0,49.5,0,,24,24,
S1,31,200,13.7,13.6,51,16.3,14.6,14.66,,105235,5,,,,9,,,,120,,328,328,,,14225,,,16.16,1680,,68.33,,0,0,57.94,0,,24,24,
S1,31,201,13.5,0,49.7,15.9,14.4,14.6,,105235,3,,,,8,,,,75,,299,299,,,12630,,,15.29,1512,,57.67,,0,0,47.5,0,,22.2,24,
S1,31,202,11,13,42,13.4,14.41,14.63,,105235,4,,,,7,,,,45,,239,239,,,9197,,,17.81,1680,,42.87,,0,0,33.22,0,,21.7,24,
S1,31,203,13.4,0,45.2,14.5,0,0,,0,2,,,,10,,,,19,,68,51,,,0,,,7.44,0,,22.34,,0,0,7.15,0,,3.8,24,
S1,31,204,17.4,18.3,57.9,18.5,14.6,15.4,,112896,4,,,,5,,,,75,,300,292,,,19909,,,6.05,2357,,71.96,,0,0,58.29,0,,16.8,24,
S1,31,205,18.7,18.2,63.3,20.3,14.6,15.4,,112896,6,,,,9,,,,4200,,468,468,,,24532,,,7.78,2546,,116.07,,0,0,105.68,0,,25,25,
S1,31,206,18.3,17.5,68,21.5,14.6,15.4,,112896,6,,,,9,,,,3960,,438,438,,,30754,,,15.12,2890,,137.93,,0,0,127.88,0,,24,24,
S1,31,207,17.9,18.8,68,21.7,14.6,15.4,,112896,5,,,,12,,,,2500,,447,447,,,30785,,,17.6,2821,,143.24,,0,0,132.99,0,,25,25,
S1,31,208,18.6,19.2,68,21.6,14.6,15.4,,112896,4,,,,12,,,,4000,,446,446,,,30096,,,13.97,2880,,134.88,,0,0,125.05,0,,24,24,-30
S1,31,209,18.5,18.2,68,21.6,14.6,15.4,,112896,7,,,,9,,,,4270,,462,462,,,30754,,,14.44,2950,,143.76,,0,0,133.42,0,,25,25,
S1,31,210,17,16.8,68,21.6,14.6,15.4,,112896,9,,,,9,,,,3800,,409,409,,,31671,,,21.1,2995,,140.14,,0,0,130.49,0,,24,24,
S1,31,211,16.8,19.8,71,21.7,14.5,15.43,,112896,4,,,,11,,,,2880,,421,421,,,31571,,,22.4,3137,,147.15,,0,0,137.2,0,,25,25,-34.26
S1,31,213,18.7,20.2,72,22.8,14.5,15.43,,112896,5,,,,12,,,,55,,468,468,,,34317,,,17.89,3305,,164.34,,0,0,153.84,0,,25,25,
S1,31,214,20.3,19.7,72,23,14.35,15.4,,112896,4,,,,7,,,,518,,486,486,,,35886,,,11.96,3138,,161.59,,0,0,150.54,0,,24,24,-33.56
S1,31,215,15.6,15.5,53.2,17.8,13.55,14.9,,102544,3,,,,3,,,,690,,189,175,,,13830,,,12.22,1863,,45.15,,0,0,29.76,0,,11.2,24,
S1,31,216,15,14.2,48,16.7,13.8,14.8,,102544,4,,,,6,,,,73,,375,375,,,13556,,,10.18,1292,,72.57,,0,0,60.72,0,,25,25,5.36
S1,31,217,13.1,9.4,45.8,14.7,13.75,14.8,,102544,3,,,,15,,,,24,,178,118,,,9051,,,10.81,1060,,35.01,,0,0,14.44,0,,9,24,
S1,31,218,9.1,0,37.5,12,14.3,14.8,,102544,3,,,,10,,,,17.5,,184,127,,,5657,,,24.4,980,,34.91,,0,0,13.52,0,,14,23,
S1,31,220,13,13.5,46.5,14.9,13.05,13.05,,79024,4,,,,11,,,,1340,,85,82,,,9800,,,12.65,1460,,24.98,,0,0,11.04,0,,6.3,24,
S1,31,221,13.6,13.5,48,15.7,13.14,13.27,,79024,6,,,,14,,,,1000,,326,326,,,12045,,,13.48,1530,,63.77,,0,0,52.92,0,,24,24,
S1,31,222,12.2,11.8,43.6,14,13.14,13.27,,79024,3,,,,14,,,,50,,292,292,,,8933,,,13.1,945,,51.57,,0,0,40.68,0,,24,24,20.82
S1,31,223,11.8,0,47.1,15.1,0,0,,0,2,,,,13,,,,19,,158,151,,,11502,,,21.87,560,,38.91,,0,0,26.56,0,,12.8,24,
S1,31,226,14.5,0,53.8,17.2,0,0,,0,1,,,,2,,,,18,,57,29,,,16889,,,15.7,1982,,21.84,,0,0,5.94,0,,2,24,
S1,31,227,8.1,10.4,36.2,11.6,12.5,12.6,,75594,4,,,,3,,,,63,,123,105,,,5160,,,30.37,1047,,27.43,,0,0,12.58,0,,13,24,
S1,31,228,11.2,0,38.4,12.3,12,12.7,,0,2,,,,2,,,,19,,191,185,,,6924,,,8.84,1121,,33.05,,0,0,21.01,0,,16.5,24,
S1,31,230,11.1,14.4,36.8,11.8,13.6,13.8,,94975,3,,,,3,,,,250,,44,39,,,5177,,,5.57,1056,,16.68,,0,0,3.99,0,,3.5,24,
S1,31,231,11.5,10.9,40.6,13,13.6,13.8,,94975,3,,,,1,,,,3900,,276,276,,,6574,,,11.54,910,,43.5,,0,0,31.47,0,,24,24,27.88
S1,31,232,10.7,11.3,37.9,12.1,13.37,13.54,,94975,2,,,,6,,,,830,,256,256,,,5363,,,11.85,1008,,37.62,,0,0,25.01,0,,24,24,24.71
S1,31,233,11.2,0,39.4,12.6,0,0,,0,3,,,,9,,,,18,,62,56,,,5621,,,11.11,1095,,16.36,,0,0,5.56,0,,5,24,
S1,31,234,13,11.1,44.8,14.3,14.3,14.5,,108486,4,,,,10,,,,1520,,240,237,,,9173,,,8.94,992,,43.61,,0,0,30.3,0,,18.2,24,
S1,31,235,11.1,9,39,12.5,14.4,14.5,,108486,3,,,,3,,,,24.5,,181,110,,,5738,,,11.11,813,,35.23,,0,0,12.05,0,,9.9,24,
S1,31,236,17.6,16.5,59.6,19.1,15,15,,108486,14,,,,2,,,,900,,377,316,,,20739,,,8.09,2010,,86,,0,0,63.73,0,,18,24,
S1,31,237,16.8,0,58.1,18.6,14.8,14.8,,0,3,,,,12,,,,20,,300,290,,,18442,,,9.88,0,,69.99,,0,0,55.59,0,,17.3,24,
S1,31,238,16.3,16,56,17.9,14.6,14.6,,102267,4,,,,15,,,,1075,,206,199,,,16824,,,8.87,2020,,49.17,,0,0,35.3,0,,12.2,24,
S1,31,239,15.5,15.4,53.1,17,14.6,14.6,,102267,4,,,,15,,,,47,,372,372,,,14542,,,8.82,1730,,74.77,,0,0,61.75,0,,24,24,-3.67
S1,31,239,15.6,15.2,52.9,16.9,13.75,14,,102267,3,,,,1,,,,2892,,359,359,,,14399,,,7.64,1707,,70.18,,0,0,58.45,0,,23,23,-2.84
S1,31,240,14.5,13.8,51,16.3,13.75,14,,102267,6,,,,10,,,,3000,,347,347,,,14171,,,11.3,1446,,69.86,,0,0,60.07,0,,24,24,
S1,31,241,14.1,15.8,49.4,15.8,13.75,14,,102267,5,,,,10,,,,4200,,325,325,,,12856,,,10.57,1772,,64.9,,0,0,52.47,0,,23,23,
S1,31,242,15.5,15.4,52.1,16.7,13.75,14,,102267,4,,,,13,,,,4400,,372,372,,,14149,,,7.19,1630,,71.2,,0,0,60.21,0,,24,24,-4.27
S1,31,243,15.3,15.26,52.1,16.7,13.75,14,,102267,4,,,,13,,,,2042,,351,351,,,13762,,,8.62,1616,,67.19,,0,0,56.07,0,,23,23,-3.27
S1,31,244,15.2,15.25,52,16.6,13.75,14,,102267,4,,,,12,,,,2400,,365,365,,,13807,,,8.38,1710,,69.85,,0,0,58.43,0,,24,24,-3.2
S1,31,245,15.7,15.74,53.1,17,13.7,14,,102267,5,,,,12,,,,4100,,362,362,,,14980,,,7.42,1725,,71.79,,0,0,60.77,0,,23,23,
S1,31,246,15.3,15.25,51.9,16.6,13.7,14,,102267,5,,,,12,,,,2800,,367,367,,,14216,,,7.88,909,,71.73,,0,0,60.27,0,,24,24,
S1,31,247,10.4,10.83,36.8,11.8,13.7,14,,102267,3,,,,10,,,,1700,,238,238,,,5092,,,12.31,860,,34.83,,0,0,23.64,0,,23,23,28.61
S1,31,248,10.2,10.94,37.1,11.9,13.7,14,,102267,2,,,,10,,,,1200,,195,195,,,5085,,,14.21,0,,31.83,,0,0,19.69,0,,19.1,24,
S1,31,249,10,11.39,37.2,11.9,13.7,14,,102267,2,,,,11,,,,85,,101,101,,,6406,,,15.97,0,,23.5,,0,0,12.09,0,,10.1,24,
S1,31,250,10.9,10.88,38,12.2,13.7,14.1,,102267,2,,,,2,,,,70,,160,160,,,6545,,,10.78,0,,28.13,,0,0,16.96,0,,14.7,24,
S1,31,251,10.6,10.82,38.1,12.2,13.7,14.1,,102267,3,,,,7,,,,30,,206,206,,,6429,,,13.41,1020,,35.35,,0,0,23.47,0,,19.5,24,
S1,31,252,11.7,0,36.9,11.8,0,0,,0,4,,,,7,,,,18,,60,35,,,5701,,,1.13,985,,17.48,,0,0,3.39,0,,3,24,
S1,31,254,19.7,19.46,66.8,21.4,12.3,14.4,,92786,5,,,,10,,,,65,,418,404,,,28592,,,7.91,2563,,114.19,,0,0,100.34,0,,20.5,24,
S1,31,255,19,19,64.2,20.6,12.3,14.4,,92786,5,,,,7,,,,3000,,457,457,,,25257,,,7.56,2365,,114.66,,0,0,104.11,0,,24,24,
S1,31,256,18.3,18.6,63,20.2,12.3,14.4,,92786,3,,,,12,,,,3850,,439,439,,,23393,,,9.45,2542,,111.33,,0,0,100.22,0,,24,24,-26.53
S1,31,257,15.3,8,30.5,16.9,12.3,14.3,,92786,3,,,,10,,,,19,,314,305,,,4749,,,9.76,0,,72.02,,0,0,58.64,0,,20,24,
S1,31,259,11.1,10.7,37.3,12,11.5,13.05,,76337,5,,,,3,,,,70,,242,237,,,5905,,,7.28,0,,36.67,,0,0,24.31,0,,21.3,24,
S1,31,260,10.9,10.44,36.8,11.8,11.5,13.05,,76337,1,,,,2,,,,85,,199,199,,,5863,,,7.34,0,,30.81,,0,0,20.31,0,,18.2,23,
S1,31,261,10.8,10.8,36.8,11.8,11.5,13.05,,76337,3,,,,8,,,,60,,119,119,,,6226,,,8.32,0,,23.85,,0,0,12.66,0,,11,24,
S1,31,262,11,10.9,37.4,12,11.5,13.05,,76337,4,,,,13,,,,115,,171,171,,,6765,,,8.06,1001,,30.25,,0,0,19.03,0,,15.5,24,
S1,32,263,11.3,0,36.9,16,12,13.1,,0,2,,,,11,,,,18,,204,180,,,6205,,,29.69,0,,31.62,,0,0,16.73,0,,16,24,
S1,32,265,10.8,11.2,36.8,11.8,12.9,13,,75320,5,,,,2,,,,116,,101,92,,,5981,,,8.28,1012,,20.88,,0,0,9.51,0,,8.5,24,
S1,32,266,10.5,11.8,37.2,11.9,12.9,13,,75320,3,,,,2,,,,50,,224,224,,,6142,,,11.63,0,,33.95,,0,0,21.4,0,,21.3,25,
S1,32,267,11.2,0,40.7,13,0,0,,0,4,,,,3,,,,19,,201,161,,,8511,,,14,0,,38.37,,0,0,19.48,0,,14.4,24,
S1,32,269,13.2,0,48.6,15.6,12.6,12.7,,76128,3,,,,1,,,,52,,103,71,,,14644,,,15.72,0,,29.65,,0,0,12.66,0,,5.4,24,
S1,32,270,5.9,0,40.8,13.1,12.6,12.7,,76128,3,,,,8,,,,39,,13,10,,,10786,,,55.1,0,,11.95,,0,0,1.76,0,,1.7,24,
S1,32,277,17.2,18.75,66.8,21.4,12.2,13.7,,80456,5,,,,5,,,,65,,74,55,,,31859,,,19.68,3182,,29.95,,0,0,15.45,0,,3.2,24,
S1,32,278,19.2,19.9,68.7,22,12.2,13.8,,80456,4,,,,3,,,,50,,460,460,,,32212,,,12.88,3200,,131.68,,0,0,123.14,0,,24,24,-36.62
S1,32,279,17.7,0,59.8,19.1,0,0,,0,6,,,,4,,,,17.5,,354,321,,,23573,,,7.15,0,,82.19,,0,0,67.79,0,,18.1,24,
S1,32,282,20.2,20.1,68.1,21.8,14,14.42,,99763,4,,,,1,,,,400,,282,242,,,30241,,,7.49,2782,,81.43,,0,0,63.09,0,,12,24,
S1,32,283,20.3,20.17,68.8,22,14,14.42,,99763,6,,,,12,,,,415,,486,486,,,30136,,,7.95,2253,,133.94,,0,0,125.41,0,,24,24,
S1,32,284,16.6,16.67,59,18.8,14,14.42,,99763,3,,,,9,,,,50,,398,398,,,20728,,,11.79,2160,,95.14,,0,0,86.84,0,,24,24,-12.93
S1,32,285,14.1,0,51.2,16.4,14,14.4,,99763,3,,,,7,,,,19,,313,292,,,12834,,,13.99,1895,,59.83,,0,0,47.46,0,,20.7,24,
S1,32,287,17.3,17.22,59.6,19.1,14.6,15.5,,111072,4,,,,8,,,,21,,213,199,,,20881,,,9.4,2631,,55.92,,0,0,41.23,0,,11.5,24,
S1,32,288,19,18.72,65.9,21.1,14.6,15.5,,111072,4,,,,8,,,,1200,,474,474,,,27291,,,10.14,2614,,128.52,,0,0,118.44,0,,25,25,-26.42
S1,32,289,18.8,18.75,67.1,21.5,14.6,15.5,,111072,5,,,,11,,,,4000,,451,451,,,28643,,,12.6,2750,,128.8,,0,0,119.19,0,,24,24,
S1,32,290,18.2,18.56,67.7,21.7,14.6,15.5,,111072,4,,,,11,,,,2046,,454,454,,,30999,,,16.31,2830,,144.43,,0,0,134.24,0,,25,25,-25.27
S1,32,291,19.3,19,67,21.5,14.6,15.5,,111072,3,,,,13,,,,3900,,462,462,,,29115,,,10.47,2666,,129.94,,0,0,120.16,0,,24,24,-28.44
S1,32,292,19.2,19.2,67.3,21.5,14.6,15.5,,111072,2,,,,2,,,,4000,,481,481,,,28712,,,10.51,2612,,132.76,,0,0,123.15,0,,25,25,-29.88
S1,32,293,19,19,67.1,21.5,14.6,15.5,,111072,3,,,,8,,,,3000,,475,475,,,28338,,,11.63,2603,,131.01,,0,0,120.75,0,,25,25,-28.44
S1,32,294,18.4,19.25,66.3,21.2,14.6,15.5,,111072,4,,,,4,,,,2000,,441,441,,,27030,,,13.33,2580,,120.42,,0,0,110.62,0,,24,24,-30.24
S1,32,296,18.3,18.28,62.8,20.1,14.6,15.5,,111072,5,,,,7,,,,100,,471,457,,,23279,,,9.05,2001,,108.5,,0,0,98.43,0,,25,25,
S1,32,297,17.4,17.38,61.1,19.6,14.8,15.5,,111072,3,,,,12,,,,600,,418,418,,,20576,,,11.14,2080,,94.37,,0,0,84.05,0,,24,24,-16.82
S1,32,298,16.8,0,53.4,17.1,14.7,14.6,,106026,3,,,,11,,,,17.5,,64,52,,,19536,,,1.91,0,,25.75,,0,0,10.7,0,,3.1,24,
S1,32,299,18.9,18.91,66,21.2,14.7,14.6,,106026,4,,,,13,,,,1000,,438,434,,,27630,,,10.99,2390,,118.1,,0,0,107.61,0,,23,24,-28.8
S1,32,300,17.5,9.5,61.1,19.6,14.33,14.8,,106026,3,,,,2,,,,25,,237,178,,,23149,,,10.96,1950,,56.07,,0,0,41,0,,10.2,24,
S1,32,301,11.4,0,44,14.1,14.33,14.8,,106026,3,,,,11,,,,37,,186,132,,,9046,,,19.3,679,,36.53,,0,0,19.37,0,,11.6,24,
S1,32,304,13.8,14.04,45.9,14.7,12.95,13.1,,86592,2,,,,5,,,,1100,,69,65,,,9556,,,5.92,1445,,19.44,,0,0,7.93,0,,4.7,24,
S1,32,305,14,14.46,51.7,16.6,12.95,13.1,,86592,4,,,,10,,,,1200,,336,336,,,14470,,,15.66,1355,,69.72,,0,0,61.05,0,,24,24,1.5
S1,32,306,12.7,12.88,42.5,13.6,12.95,13.1,,86592,2,,,,14,,,,70,,304,304,,,11352,,,6.86,850,,44.47,,0,0,34.73,0,,24,24,12.87
S1,32,307,12.4,0,46,14.7,0,0,,0,0,,,,0,,,,18,,153,142,,,10224,,,16,876,,33.04,,0,0,21.54,0,,11.5,24,
S1,32,310,16.3,0,58.9,18.9,0,0,,0,1,,,,3,,,,20,,55,31,,,20739,,,13.67,1300,,19.44,,0,0,6.65,0,,1.9,24,
S1,32,312,12.4,0,41.9,13.4,11.9,12.7,,75822,1,,,,5,,,,650,,99,78,,,7841,,,7.6,1415,,22.67,,0,0,9.99,0,,6.3,24,
S1,32,313,10,0,34.1,10.9,11.9,12.7,,75822,6,,,,2,,,,42,,58,28,,,5491,,,8.26,572,,16.88,,0,0,7.17,0,,2.8,24,
S1,32,314,14.8,16.3,46.3,14.8,0,0,,0,3,,,,2,,,,164,,193,170,,,12950,,,0.12,890,,37.56,,0,0,25.68,0,,11.5,24,
S1,32,316,20,20,69.2,22.2,12.2,13.9,,89425,4,,,,4,,,,2300,,465,460,,,33145,,,9.91,3206,,129.52,,0,0,119.07,0,,23,24,-37.22
S1,32,317,17.8,0,68.6,22,0,0,,0,1,,,,0,,,,0,,177,146,,,34002,,,19.07,3295,,60.06,,0,0,46.05,0,,8.2,24,
S1,32,318,17.6,17,65.3,20.9,13.4,14.6,,104300,3,,,,6,,,,1900,,175,167,,,27733,,,15.89,2629,,52.34,,0,0,38.21,0,,9.5,24,
S1,32,319,15.7,16.2,50.7,18.6,14.5,14.7,,104300,3,,,,13,,,,30,,233,163,,,4144,,,15.74,839,,53.83,,0,0,29.48,0,,10.4,24,
S1,32,319,15.7,16.2,50.7,18.6,14.5,14.7,,104300,3,,,,13,,,,30,,233,163,,,4144,,,15.74,839,,53.83,,0,0,29.48,0,,10.4,24,
S1,32,320,17.8,18.1,58.5,18.7,14.8,14.9,,104300,4,,,,15,,,,250,,369,329,,,21054,,,4.9,2171,,85.23,,0,0,65.8,0,,18.5,23,
S1,32,321,15.2,0,55.1,17.6,0,0,,0,3,,,,12,,,,6,,298,289,,,14519,,,13.58,2010,,66.04,,0,0,49.24,0,,19,24,
S1,32,322,15.6,15.8,47.8,15.3,14.3,14.8,,101552,2,,,,14,,,,420,,114,109,,,13293,,,-1.77,1717,,31.8,,0,0,15.89,0,,7,24,
S1,32,322,15.8,17,55.8,17.9,14.4,14.3,,101552,5,,,,7,,,,61,,0,364,,,17413,,,11.59,2403,,80.99,,0,0,68.94,0,,23,23,
S1,32,323,16.7,17.5,61.1,19.6,14.4,14.3,,101552,3,,,,0,,,,2084,,0,401,,,22279,,,14.75,2212,,103.67,,0,0,91.94,0,,24,24,-18.98
S1,32,324,15.8,15.5,57,18.3,14.4,14.3,,101552,5,,,,2,,,,2080,,0,363,,,18859,,,13.76,2069,,88.54,,0,0,77.3,0,,23,23,
S1,32,325,15.1,16.4,55.7,17.8,14.4,14.3,,101552,5,,,,11,,,,4404,,0,362,,,17245,,,15.26,2217,,84.91,,0,0,73.3,0,,24,24,
S1,32,326,16.1,16.1,55.1,17.7,14.4,14.3,,101552,3,,,,1,,,,4470,,0,370,,,16957,,,9.11,1783,,78.89,,0,0,67.88,0,,23,23,-8.91
S1,32,327,16,16.2,55.1,17.7,14.4,14.3,,101552,4,,,,15,,,,3424,,0,383,,,16128,,,9.84,1712,,79.64,,0,0,68.13,0,,24,24,-9.63
S1,32,328,16.1,18.2,54.7,17.5,14.4,14.3,,101552,5,,,,0,,,,2371,,0,371,,,16093,,,7.83,2296,,77.88,,0,0,65.86,0,,23,23,
S1,32,329,17.3,18.2,65,20.8,14.4,14.3,,101552,4,,,,10,,,,4018,,0,415,,,25800,,,16.87,2722,,122.81,,0,0,109.15,0,,24,24,-24.01
S1,32,330,19.1,18.8,64.8,20.8,13.4,14.6,,101552,3,,,,8,,,,3880,,0,439,,,26901,,,8.24,2438,,119.03,,0,0,106.41,0,,23,23,-27.92
S1,32,331,17.8,15.3,63.6,20.4,13.4,14.6,,101552,5,,,,14,,,,63,,0,428,,,25202,,,12.58,1610,,118.31,,0,0,105.05,0,,24,24,
S1,32,332,14.1,13.4,47.8,15.3,13.4,14.6,,101552,3,,,,14,,,,36,,0,339,,,10997,,,7.68,1272,,62.36,,0,0,48.5,0,,24,24,11.15
S1,32,333,12,12.2,57.8,18.5,13.4,14.6,,0,2,,,,8,,,,30,,60,42,,,12043,,,35.14,2069,,25.69,,0,0,7.39,0,,3.5,24,
S1,32,333,12,12.2,57.8,18.5,13.4,14.6,,0,2,,,,8,,,,30,,60,42,,,12043,,,35.14,2069,,25.69,,0,0,7.39,0,,3.5,24,
S1,32,335,19.3,18.7,63.2,20.3,12.1,14,,83479,6,,,,15,,,,108,,445,425,,,26422,,,4.84,2900,,118.37,,0,0,101.9,0,,22,24,
S1,32,336,19.8,19.7,66.7,21.4,12.1,14,,83479,3,,,,13,,,,2613,,0,475,,,29446,,,7.52,2560,,135.51,,0,0,122.67,0,,24,24,-34.91
S1,32,337,19.1,17.6,65.4,20.9,12.1,14,,83479,3,,,,5,,,,4198,,0,458,,,28714,,,8.69,2314,,132.06,,0,0,119.36,0,,24,24,-19.81
S1,32,338,16.5,13,60.7,19.5,12.6,13.8,,83479,6,,,,0,,,,2323,,0,397,,,24295,,,15.17,1654,,112.48,,0,0,100.35,0,,24,24,
S1,32,339,11.8,10.5,54.2,17.4,0,0,,0,2,,,,9,,,,18.3,,61,47,,,12947,,,32.47,1900,,24.17,,0,0,8.75,0,,4,24,
S1,32,340,11.3,10.1,39,12.5,11.9,12.9,,72136,7,,,,1,,,,32,,123,102,,,7729,,,9.33,1216,,27.73,,0,0,13.3,0,,9,24,
S1,32,341,11.6,10.9,44.8,14.4,11.9,12.9,,72136,3,,,,2,,,,93,,0,267,,,10289,,,19.38,869,,54.53,,0,0,43.12,0,,23,23,27.05
S1,32,342,10.8,10.4,38.8,12.4,11.9,12.9,,72136,5,,,,14,,,,64,,0,259,,,6182,,,12.97,804,,41.49,,0,0,29.48,0,,24,24,
S1,32,343,10.6,10.5,38,12.2,11.9,12.9,,72136,3,,,,15,,,,147,,0,254,,,5706,,,13.25,613,,43.13,,0,0,32.03,0,,24,24,29.93
S1,33,344,9.5,10.6,46.7,15,0,0,,0,2,,,,11,,,,17,,58,19,,,5811,,,36.67,0,,20.23,,0,0,2.58,0,,2,24,
S1,33,346,12.8,11.1,44.4,14.2,10.8,11.8,,55941,3,,,,11,,,,66,,259,248,,,6852,,,9.98,1150,,44.27,,0,0,32.95,0,,19.4,25,
S1,33,347,10,11.5,37.6,12.1,10.8,11.8,,55941,3,,,,2,,,,30,,0,240,,,6514,,,17.36,1192,,35.35,,0,0,26.09,0,,24,24,21.75
S1,33,349,7.7,10,34.1,10.9,11.6,12.9,,68032,7,,,,15,,,,17.2,,158,96,,,4822,,,29.54,729,,33.48,,0,0,13.39,0,,12.5,24,
S1,33,351,14.9,13.9,51.4,16.5,13.3,13.4,,86124,5,,,,2,,,,77,,344,313,,,14485,,,9.67,1511,,61.73,,0,0,51.88,0,,21,24,
