PK,SK,ship,day,date,stw_raw,stw_corrected,baseline_stw,speed_loss_pct,timestamp
SHIP#S1,DAY#824,S1,824,2022-04-04T00:00:00,12.96,12.73,13.23,-3.82,1649001600
SHIP#S1,DAY#825,S1,825,2022-04-05T00:00:00,12.78,12.82,13.23,-3.11,1649088000
SHIP#S1,DAY#826,S1,826,2022-04-06T00:00:00,12.71,12.95,13.23,-2.12,1649174400
SHIP#S1,DAY#827,S1,827,2022-04-07T00:00:00,12.83,13.04,13.23,-1.44,1649260800
SHIP#S1,DAY#828,S1,828,2022-04-08T00:00:00,12.74,12.55,13.23,-5.15,1649347200
SHIP#S1,DAY#830,S1,830,2022-04-10T00:00:00,13.83,13.94,13.23,5.36,1649520000
SHIP#S1,DAY#831,S1,831,2022-04-11T00:00:00,14.0,13.63,13.23,3.05,1649606400
SHIP#S1,DAY#832,S1,832,2022-04-12T00:00:00,11.67,11.3,13.23,-14.56,1649692800
SHIP#S1,DAY#833,S1,833,2022-04-13T00:00:00,11.68,11.69,13.23,-11.65,1649779200
SHIP#S1,DAY#836,S1,836,2022-04-16T00:00:00,13.52,13.19,13.23,-0.35,1650038400
SHIP#S1,DAY#839,S1,839,2022-04-19T00:00:00,12.63,12.5,13.23,-5.52,1650297600
SHIP#S1,DAY#840,S1,840,2022-04-20T00:00:00,12.42,12.32,13.23,-6.88,1650384000
SHIP#S1,DAY#841,S1,841,2022-04-21T00:00:00,11.67,11.57,13.23,-12.55,1650470400
SHIP#S1,DAY#843,S1,843,2022-04-23T00:00:00,11.64,11.94,13.23,-9.76,1650643200
SHIP#S1,DAY#845,S1,845,2022-04-25T00:00:00,12.83,13.59,13.23,2.7,1650816000
SHIP#S1,DAY#846,S1,846,2022-04-26T00:00:00,11.7,12.61,13.23,-4.71,1650902400
SHIP#S1,DAY#861,S1,861,2022-05-11T00:00:00,10.83,10.78,13.23,-18.5,1652198400
SHIP#S1,DAY#867,S1,867,2022-05-17T00:00:00,19.33,19.02,13.23,43.74,1652716800
SHIP#S1,DAY#870,S1,870,2022-05-20T00:00:00,16.63,16.46,13.23,24.41,1652976000
SHIP#S1,DAY#871,S1,871,2022-05-21T00:00:00,13.79,13.29,13.23,0.45,1653062400
SHIP#S1,DAY#872,S1,872,2022-05-22T00:00:00,12.79,12.59,13.23,-4.84,1653148800
SHIP#S1,DAY#878,S1,878,2022-05-28T00:00:00,17.16,16.81,13.23,27.05,1653667200
SHIP#S1,DAY#879,S1,879,2022-05-29T00:00:00,17.38,17.05,13.23,28.9,1653753600
SHIP#S1,DAY#880,S1,880,2022-05-30T00:00:00,17.72,17.26,13.23,30.49,1653840000
SHIP#S1,DAY#882,S1,882,2022-06-01T00:00:00,16.63,16.17,13.23,22.25,1654012800
SHIP#S1,DAY#884,S1,884,2022-06-03T00:00:00,16.88,16.15,13.23,22.06,1654185600
SHIP#S1,DAY#885,S1,885,2022-06-04T00:00:00,17.04,16.28,13.23,23.05,1654272000
SHIP#S1,DAY#889,S1,889,2022-06-08T00:00:00,12.88,12.75,13.23,-3.65,1654617600
SHIP#S1,DAY#894,S1,894,2022-06-13T00:00:00,16.58,16.67,13.23,26.01,1655049600
SHIP#S1,DAY#904,S1,904,2022-06-23T00:00:00,11.92,11.69,13.23,-11.66,1655913600
SHIP#S1,DAY#905,S1,905,2022-06-24T00:00:00,11.77,11.44,13.23,-13.54,1656000000
SHIP#S1,DAY#917,S1,917,2022-07-06T00:00:00,12.18,12.4,13.23,-6.28,1657036800
SHIP#S1,DAY#920,S1,920,2022-07-09T00:00:00,12.0,12.11,13.23,-8.49,1657296000
SHIP#S1,DAY#928,S1,928,2022-07-17T00:00:00,17.67,17.31,13.23,30.82,1657987200
SHIP#S1,DAY#932,S1,932,2022-07-21T00:00:00,17.87,18.18,13.23,37.4,1658332800
SHIP#S1,DAY#935,S1,935,2022-07-24T00:00:00,17.25,17.58,13.23,32.9,1658592000
SHIP#S1,DAY#936,S1,936,2022-07-25T00:00:00,16.39,16.0,13.23,20.95,1658678400
SHIP#S1,DAY#948,S1,948,2022-08-06T00:00:00,13.04,13.37,13.23,1.04,1659715200
SHIP#S1,DAY#958,S1,958,2022-08-16T00:00:00,16.0,16.78,13.23,26.84,1660579200
SHIP#S1,DAY#982,S1,982,2022-09-09T00:00:00,15.61,15.81,13.23,19.49,1662652800
SHIP#S1,DAY#983,S1,983,2022-09-10T00:00:00,14.58,15.04,13.23,13.71,1662739200
SHIP#S1,DAY#984,S1,984,2022-09-11T00:00:00,14.0,14.46,13.23,9.25,1662825600
SHIP#S1,DAY#985,S1,985,2022-09-12T00:00:00,13.96,14.41,13.23,8.87,1662912000
SHIP#S1,DAY#986,S1,986,2022-09-13T00:00:00,13.5,13.79,13.23,4.26,1662998400
SHIP#S1,DAY#987,S1,987,2022-09-14T00:00:00,13.6,13.99,13.23,5.78,1663084800
SHIP#S1,DAY#988,S1,988,2022-09-15T00:00:00,13.17,13.59,13.23,2.75,1663171200
SHIP#S1,DAY#989,S1,989,2022-09-16T00:00:00,14.17,14.29,13.23,8.04,1663257600
SHIP#S1,DAY#990,S1,990,2022-09-17T00:00:00,13.04,13.17,13.23,-0.42,1663344000
SHIP#S1,DAY#993,S1,993,2022-09-20T00:00:00,11.92,12.22,13.23,-7.62,1663603200
SHIP#S1,DAY#997,S1,997,2022-09-24T00:00:00,13.33,12.95,13.23,-2.15,1663948800
SHIP#S1,DAY#1001,S1,1001,2022-09-28T00:00:00,17.76,17.86,13.23,34.97,1664294400
SHIP#S1,DAY#1005,S1,1005,2022-10-02T00:00:00,16.82,16.73,13.23,26.47,1664640000
SHIP#S1,DAY#1006,S1,1006,2022-10-03T00:00:00,17.63,16.72,13.23,26.39,1664726400
SHIP#S1,DAY#1007,S1,1007,2022-10-04T00:00:00,17.32,17.44,13.23,31.79,1664812800
SHIP#S1,DAY#1008,S1,1008,2022-10-05T00:00:00,17.13,17.03,13.23,28.7,1664899200
SHIP#S1,DAY#1010,S1,1010,2022-10-07T00:00:00,17.52,16.55,13.23,25.07,1665072000
SHIP#S1,DAY#1011,S1,1011,2022-10-08T00:00:00,17.5,17.07,13.23,29.05,1665158400
SHIP#S1,DAY#1016,S1,1016,2022-10-13T00:00:00,13.92,12.94,13.23,-2.18,1665590400
SHIP#S1,DAY#1018,S1,1018,2022-10-15T00:00:00,13.33,13.18,13.23,-0.37,1665763200
SHIP#S1,DAY#1019,S1,1019,2022-10-16T00:00:00,11.83,11.18,13.23,-15.48,1665849600
SHIP#S1,DAY#1023,S1,1023,2022-10-20T00:00:00,13.83,13.58,13.23,2.63,1666195200
SHIP#S1,DAY#1045,S1,1045,2022-11-11T00:00:00,14.67,14.99,13.23,13.32,1668096000
SHIP#S1,DAY#1046,S1,1046,2022-11-12T00:00:00,15.41,15.66,13.23,18.39,1668182400
SHIP#S1,DAY#1047,S1,1047,2022-11-13T00:00:00,17.17,17.52,13.23,32.4,1668268800
SHIP#S1,DAY#1050,S1,1050,2022-11-16T00:00:00,15.71,16.01,13.23,20.99,1668528000
SHIP#S1,DAY#1061,S1,1061,2022-11-27T00:00:00,14.13,14.46,13.23,9.27,1669478400
SHIP#S1,DAY#1062,S1,1062,2022-11-28T00:00:00,13.96,13.56,13.23,2.51,1669564800
SHIP#S1,DAY#1063,S1,1063,2022-11-29T00:00:00,13.88,13.65,13.23,3.19,1669651200
SHIP#S1,DAY#1066,S1,1066,2022-12-02T00:00:00,13.79,13.63,13.23,2.99,1669910400
SHIP#S1,DAY#1070,S1,1070,2022-12-06T00:00:00,11.58,11.02,13.23,-16.74,1670256000
SHIP#S1,DAY#1071,S1,1071,2022-12-07T00:00:00,11.58,11.99,13.23,-9.41,1670342400
SHIP#S1,DAY#1074,S1,1074,2022-12-10T00:00:00,16.36,16.81,13.23,27.06,1670601600
SHIP#S1,DAY#1082,S1,1082,2022-12-18T00:00:00,13.48,14.31,13.23,8.18,1671292800
SHIP#S1,DAY#1101,S1,1101,2023-01-06T00:00:00,17.79,17.93,13.23,35.5,1672934400
SHIP#S1,DAY#1104,S1,1104,2023-01-09T00:00:00,17.04,16.84,13.23,27.28,1673193600
SHIP#S1,DAY#1115,S1,1115,2023-01-20T00:00:00,17.48,18.11,13.23,36.85,1674144000
SHIP#S1,DAY#1116,S1,1116,2023-01-21T00:00:00,13.32,12.94,13.23,-2.23,1674230400
SHIP#S1,DAY#1142,S1,1142,2023-02-16T00:00:00,10.25,11.08,13.23,-16.25,1676476800
SHIP#S1,DAY#1148,S1,1148,2023-02-22T00:00:00,15.08,15.32,13.23,15.76,1676995200
SHIP#S1,DAY#1152,S1,1152,2023-02-26T00:00:00,14.24,14.71,13.23,11.15,1677340800
SHIP#S1,DAY#1153,S1,1153,2023-02-27T00:00:00,15.04,15.53,13.23,17.41,1677427200
SHIP#S1,DAY#1163,S1,1163,2023-03-09T00:00:00,11.54,11.7,13.23,-11.55,1678291200
SHIP#S1,DAY#1164,S1,1164,2023-03-10T00:00:00,11.5,11.76,13.23,-11.1,1678377600
SHIP#S1,DAY#1169,S1,1169,2023-03-15T00:00:00,14.52,14.33,13.23,8.31,1678809600
SHIP#S1,DAY#1177,S1,1177,2023-03-23T00:00:00,14.91,13.84,13.23,4.6,1679500800
SHIP#S1,DAY#1178,S1,1178,2023-03-24T00:00:00,12.97,12.3,13.23,-7.04,1679587200
SHIP#S1,DAY#1182,S1,1182,2023-03-28T00:00:00,16.91,16.54,13.23,25.0,1679932800
SHIP#S1,DAY#1183,S1,1183,2023-03-29T00:00:00,17.96,18.45,13.23,39.44,1680019200
SHIP#S1,DAY#1193,S1,1193,2023-04-08T00:00:00,16.57,16.83,13.23,27.23,1680883200
SHIP#S1,DAY#1195,S1,1195,2023-04-10T00:00:00,16.67,16.07,13.23,21.47,1681056000
SHIP#S1,DAY#1197,S1,1197,2023-04-12T00:00:00,13.44,12.93,13.23,-2.3,1681228800
SHIP#S1,DAY#1217,S1,1217,2023-05-02T00:00:00,16.28,16.96,13.23,28.18,1682956800
SHIP#S1,DAY#1219,S1,1219,2023-05-04T00:00:00,15.92,15.86,13.23,19.87,1683129600
SHIP#S1,DAY#1221,S1,1221,2023-05-06T00:00:00,17.04,17.78,13.23,34.42,1683302400
SHIP#S1,DAY#1222,S1,1222,2023-05-07T00:00:00,16.4,16.98,13.23,28.37,1683388800
SHIP#S1,DAY#1223,S1,1223,2023-05-08T00:00:00,16.75,16.67,13.23,26.03,1683475200
SHIP#S1,DAY#1226,S1,1226,2023-05-11T00:00:00,13.88,13.29,13.23,0.48,1683734400
SHIP#S1,DAY#1228,S1,1228,2023-05-13T00:00:00,14.67,14.68,13.23,10.96,1683907200
SHIP#S1,DAY#1231,S1,1231,2023-05-16T00:00:00,10.96,10.03,13.23,-24.19,1684166400
SHIP#S1,DAY#1232,S1,1232,2023-05-17T00:00:00,10.75,9.62,13.23,-27.29,1684252800
SHIP#S1,DAY#1233,S1,1233,2023-05-18T00:00:00,10.92,9.89,13.23,-25.25,1684339200
SHIP#S1,DAY#1238,S1,1238,2023-05-23T00:00:00,11.34,10.71,13.23,-19.05,1684771200
SHIP#S1,DAY#1242,S1,1242,2023-05-27T00:00:00,13.5,12.95,13.23,-2.13,1685116800
SHIP#S1,DAY#1247,S1,1247,2023-06-01T00:00:00,16.42,15.99,13.23,20.86,1685548800
SHIP#S1,DAY#1251,S1,1251,2023-06-05T00:00:00,16.35,16.21,13.23,22.5,1685894400
SHIP#S1,DAY#1255,S1,1255,2023-06-09T00:00:00,12.04,12.28,13.23,-7.22,1686240000
SHIP#S1,DAY#1256,S1,1256,2023-06-10T00:00:00,11.25,11.48,13.23,-13.25,1686326400
SHIP#S1,DAY#1257,S1,1257,2023-06-11T00:00:00,11.29,10.54,13.23,-20.34,1686412800
SHIP#S1,DAY#1260,S1,1260,2023-06-14T00:00:00,18.57,18.91,13.23,42.9,1686672000
SHIP#S1,DAY#1261,S1,1261,2023-06-15T00:00:00,18.87,19.49,13.23,47.29,1686758400
SHIP#S1,DAY#1262,S1,1262,2023-06-16T00:00:00,18.83,18.94,13.23,43.13,1686844800
SHIP#S1,DAY#1264,S1,1264,2023-06-18T00:00:00,18.39,19.17,13.23,44.87,1687017600
SHIP#S1,DAY#1265,S1,1265,2023-06-19T00:00:00,19.0,19.05,13.23,43.96,1687104000
SHIP#S1,DAY#1266,S1,1266,2023-06-20T00:00:00,18.61,18.7,13.23,41.36,1687190400
SHIP#S1,DAY#1270,S1,1270,2023-06-24T00:00:00,16.67,16.98,13.23,28.36,1687536000
SHIP#S1,DAY#1271,S1,1271,2023-06-25T00:00:00,10.0,9.98,13.23,-24.57,1687622400
SHIP#S1,DAY#1279,S1,1279,2023-07-03T00:00:00,13.5,13.95,13.23,5.43,1688313600
SHIP#S1,DAY#1285,S1,1285,2023-07-09T00:00:00,17.88,18.57,13.23,40.34,1688832000
SHIP#S1,DAY#1287,S1,1287,2023-07-11T00:00:00,17.92,18.75,13.23,41.7,1689004800
SHIP#S1,DAY#1289,S1,1289,2023-07-13T00:00:00,17.56,17.26,13.23,30.44,1689177600
SHIP#S1,DAY#1290,S1,1290,2023-07-14T00:00:00,17.92,17.59,13.23,32.94,1689264000
SHIP#S1,DAY#1291,S1,1291,2023-07-15T00:00:00,17.68,18.35,13.23,38.68,1689350400
SHIP#S1,DAY#1293,S1,1293,2023-07-17T00:00:00,17.36,16.78,13.23,26.85,1689523200
SHIP#S1,DAY#1296,S1,1296,2023-07-20T00:00:00,16.38,16.62,13.23,25.64,1689782400
SHIP#S1,DAY#1297,S1,1297,2023-07-21T00:00:00,15.44,15.34,13.23,15.93,1689868800
SHIP#S1,DAY#1298,S1,1298,2023-07-22T00:00:00,13.46,12.94,13.23,-2.21,1689955200
SHIP#S1,DAY#1307,S1,1307,2023-07-31T00:00:00,11.48,11.06,13.23,-16.42,1690732800
SHIP#S1,DAY#1308,S1,1308,2023-08-01T00:00:00,11.29,11.66,13.23,-11.83,1690819200
SHIP#S1,DAY#1313,S1,1313,2023-08-06T00:00:00,10.79,10.51,13.23,-20.58,1691251200
SHIP#S1,DAY#1317,S1,1317,2023-08-10T00:00:00,15.17,15.14,13.23,14.44,1691596800
SHIP#S1,DAY#1321,S1,1321,2023-08-14T00:00:00,11.38,11.06,13.23,-16.38,1691942400
SHIP#S1,DAY#1322,S1,1322,2023-08-15T00:00:00,11.21,10.03,13.23,-24.16,1692028800
SHIP#S1,DAY#1328,S1,1328,2023-08-21T00:00:00,17.17,16.73,13.23,26.47,1692547200
SHIP#S1,DAY#1329,S1,1329,2023-08-22T00:00:00,17.83,17.98,13.23,35.88,1692633600
SHIP#S1,DAY#1334,S1,1334,2023-08-27T00:00:00,17.52,17.98,13.23,35.88,1693065600
SHIP#S1,DAY#1336,S1,1336,2023-08-29T00:00:00,16.67,16.82,13.23,27.11,1693238400
SHIP#S1,DAY#1337,S1,1337,2023-08-30T00:00:00,15.0,14.51,13.23,9.69,1693324800
SHIP#S1,DAY#1338,S1,1338,2023-08-31T00:00:00,14.96,15.36,13.23,16.05,1693411200
SHIP#S1,DAY#1339,S1,1339,2023-09-01T00:00:00,15.21,14.68,13.23,10.97,1693497600
SHIP#S1,DAY#1340,S1,1340,2023-09-02T00:00:00,13.3,13.79,13.23,4.21,1693584000
SHIP#S1,DAY#1354,S1,1354,2023-09-16T00:00:00,17.72,18.58,13.23,40.45,1694793600
SHIP#S1,DAY#1355,S1,1355,2023-09-17T00:00:00,17.52,17.43,13.23,31.72,1694880000
SHIP#S1,DAY#1360,S1,1360,2023-09-22T00:00:00,18.36,19.23,13.23,45.33,1695312000
SHIP#S1,DAY#1361,S1,1361,2023-09-23T00:00:00,18.24,18.46,13.23,39.54,1695398400
SHIP#S1,DAY#1363,S1,1363,2023-09-25T00:00:00,17.92,18.29,13.23,38.26,1695571200
SHIP#S1,DAY#1364,S1,1364,2023-09-26T00:00:00,17.92,18.59,13.23,40.53,1695657600
SHIP#S1,DAY#1365,S1,1365,2023-09-27T00:00:00,17.84,18.43,13.23,39.31,1695744000
SHIP#S1,DAY#1369,S1,1369,2023-10-01T00:00:00,17.96,17.84,13.23,34.83,1696089600
SHIP#S1,DAY#1370,S1,1370,2023-10-02T00:00:00,18.58,17.85,13.23,34.94,1696176000
SHIP#S1,DAY#1371,S1,1371,2023-10-03T00:00:00,17.75,17.09,13.23,29.13,1696262400
SHIP#S1,DAY#1374,S1,1374,2023-10-06T00:00:00,11.4,10.33,13.23,-21.91,1696521600
SHIP#S1,DAY#1380,S1,1380,2023-10-12T00:00:00,14.38,14.76,13.23,11.55,1697040000
SHIP#S1,DAY#1384,S1,1384,2023-10-16T00:00:00,19.74,19.43,13.23,46.84,1697385600
SHIP#S1,DAY#1385,S1,1385,2023-10-17T00:00:00,11.96,11.94,13.23,-9.74,1697472000
SHIP#S1,DAY#1388,S1,1388,2023-10-20T00:00:00,16.13,16.35,13.23,23.57,1697731200
SHIP#S1,DAY#1389,S1,1389,2023-10-21T00:00:00,16.38,15.46,13.23,16.85,1697817600
SHIP#S1,DAY#1395,S1,1395,2023-10-27T00:00:00,18.09,18.05,13.23,36.45,1698336000
SHIP#S1,DAY#1398,S1,1398,2023-10-30T00:00:00,18.38,19.04,13.23,43.9,1698595200
SHIP#S1,DAY#1399,S1,1399,2023-10-31T00:00:00,18.13,18.78,13.23,41.97,1698681600
SHIP#S1,DAY#1400,S1,1400,2023-11-01T00:00:00,14.29,14.75,13.23,11.51,1698768000
SHIP#S1,DAY#1401,S1,1401,2023-11-02T00:00:00,13.65,14.13,13.23,6.79,1698854400
SHIP#S1,DAY#1402,S1,1402,2023-11-03T00:00:00,13.78,12.95,13.23,-2.13,1698940800
SHIP#S1,DAY#1403,S1,1403,2023-11-04T00:00:00,13.13,13.51,13.23,2.14,1699027200
SHIP#S1,DAY#1404,S1,1404,2023-11-05T00:00:00,11.33,11.81,13.23,-10.71,1699113600
SHIP#S1,DAY#1417,S1,1417,2023-11-18T00:00:00,17.83,17.3,13.23,30.79,1700236800
SHIP#S1,DAY#1421,S1,1421,2023-11-22T00:00:00,16.25,16.25,13.23,22.82,1700582400
SHIP#S1,DAY#1422,S1,1422,2023-11-23T00:00:00,16.76,16.79,13.23,26.9,1700668800
SHIP#S1,DAY#1423,S1,1423,2023-11-24T00:00:00,17.29,17.27,13.23,30.57,1700755200
SHIP#S1,DAY#1426,S1,1426,2023-11-27T00:00:00,17.8,17.62,13.23,33.14,1701014400
SHIP#S1,DAY#1430,S1,1430,2023-12-01T00:00:00,19.54,19.7,13.23,48.93,1701360000
SHIP#S1,DAY#1431,S1,1431,2023-12-02T00:00:00,19.38,19.31,13.23,45.98,1701446400
SHIP#S1,DAY#1434,S1,1434,2023-12-05T00:00:00,10.29,10.31,13.23,-22.08,1701705600
SHIP#S1,DAY#1435,S1,1435,2023-12-06T00:00:00,11.06,11.23,13.23,-15.1,1701792000
SHIP#S1,DAY#1437,S1,1437,2023-12-08T00:00:00,10.67,10.73,13.23,-18.88,1701964800
SHIP#S1,DAY#1453,S1,1453,2023-12-24T00:00:00,14.63,14.8,13.23,11.9,1703347200
SHIP#S1,DAY#1457,S1,1457,2023-12-28T00:00:00,17.79,18.04,13.23,36.35,1703692800
SHIP#S1,DAY#1458,S1,1458,2023-12-29T00:00:00,16.5,16.62,13.23,25.58,1703779200
SHIP#S1,DAY#1460,S1,1460,2023-12-31T00:00:00,13.91,14.27,13.23,7.89,1703952000
SHIP#S1,DAY#1462,S1,1462,2024-01-02T00:00:00,13.52,14.03,13.23,6.04,1704124800
SHIP#S1,DAY#1464,S1,1464,2024-01-04T00:00:00,14.3,14.86,13.23,12.31,1704297600
SHIP#S1,DAY#1466,S1,1466,2024-01-06T00:00:00,14.71,14.38,13.23,8.69,1704470400
SHIP#S1,DAY#1467,S1,1467,2024-01-07T00:00:00,12.67,12.77,13.23,-3.52,1704556800
SHIP#S1,DAY#1477,S1,1477,2024-01-17T00:00:00,11.29,11.26,13.23,-14.86,1705420800
SHIP#S1,DAY#1485,S1,1485,2024-01-25T00:00:00,18.6,18.46,13.23,39.54,1706112000
SHIP#S1,DAY#1486,S1,1486,2024-01-26T00:00:00,18.12,18.92,13.23,42.98,1706198400
SHIP#S1,DAY#1487,S1,1487,2024-01-27T00:00:00,14.68,15.01,13.23,13.43,1706284800
SHIP#S1,DAY#1492,S1,1492,2024-02-01T00:00:00,16.68,16.37,13.23,23.73,1706716800
SHIP#S1,DAY#1494,S1,1494,2024-02-03T00:00:00,19.21,18.83,13.23,42.28,1706889600
SHIP#S1,DAY#1496,S1,1496,2024-02-05T00:00:00,18.38,18.09,13.23,36.73,1707062400
SHIP#S1,DAY#1501,S1,1501,2024-02-10T00:00:00,15.75,16.29,13.23,23.08,1707494400
SHIP#S1,DAY#1502,S1,1502,2024-02-11T00:00:00,17.79,18.15,13.23,37.18,1707580800
SHIP#S1,DAY#1503,S1,1503,2024-02-12T00:00:00,12.83,12.72,13.23,-3.82,1707667200
SHIP#S1,DAY#1504,S1,1504,2024-02-13T00:00:00,11.96,11.08,13.23,-16.26,1707753600
SHIP#S1,DAY#1507,S1,1507,2024-02-16T00:00:00,16.84,17.0,13.23,28.47,1708012800
SHIP#S1,DAY#1512,S1,1512,2024-02-21T00:00:00,15.96,15.65,13.23,18.27,1708444800
SHIP#S1,DAY#1517,S1,1517,2024-02-26T00:00:00,18.38,19.11,13.23,44.45,1708876800
SHIP#S1,DAY#1518,S1,1518,2024-02-27T00:00:00,11.17,11.01,13.23,-16.8,1708963200
SHIP#S1,DAY#1522,S1,1522,2024-03-02T00:00:00,15.33,15.86,13.23,19.85,1709308800
SHIP#S1,DAY#1528,S1,1528,2024-03-08T00:00:00,19.13,19.01,13.23,43.72,1709827200
SHIP#S1,DAY#1531,S1,1531,2024-03-11T00:00:00,20.13,19.9,13.23,50.43,1710086400
SHIP#S1,DAY#1532,S1,1532,2024-03-12T00:00:00,20.26,19.83,13.23,49.9,1710172800
SHIP#S1,DAY#1537,S1,1537,2024-03-17T00:00:00,14.63,15.04,13.23,13.67,1710604800
SHIP#S1,DAY#1545,S1,1545,2024-03-25T00:00:00,9.83,10.5,13.23,-20.62,1711296000
SHIP#S1,DAY#1552,S1,1552,2024-04-01T00:00:00,18.84,20.07,13.23,51.68,1711900800
SHIP#S1,DAY#1554,S1,1554,2024-04-03T00:00:00,16.08,17.26,13.23,30.43,1712073600
SHIP#S1,DAY#1556,S1,1556,2024-04-05T00:00:00,18.79,19.38,13.23,46.46,1712246400
SHIP#S1,DAY#1558,S1,1558,2024-04-07T00:00:00,19.0,19.51,13.23,47.44,1712419200
SHIP#S1,DAY#1560,S1,1560,2024-04-09T00:00:00,15.34,15.46,13.23,16.89,1712592000
SHIP#S1,DAY#1569,S1,1569,2024-04-18T00:00:00,10.79,10.5,13.23,-20.64,1713369600
SHIP#S1,DAY#1570,S1,1570,2024-04-19T00:00:00,12.83,12.68,13.23,-4.2,1713456000
SHIP#S1,DAY#1571,S1,1571,2024-04-20T00:00:00,11.56,11.29,13.23,-14.67,1713542400
SHIP#S1,DAY#1573,S1,1573,2024-04-22T00:00:00,15.13,15.34,13.23,15.96,1713715200
SHIP#S1,DAY#1574,S1,1574,2024-04-23T00:00:00,14.88,13.92,13.23,5.19,1713801600
SHIP#S1,DAY#1575,S1,1575,2024-04-24T00:00:00,14.79,14.87,13.23,12.37,1713888000
SHIP#S1,DAY#1576,S1,1576,2024-04-25T00:00:00,12.22,11.24,13.23,-15.05,1713974400
SHIP#S1,DAY#1579,S1,1579,2024-04-28T00:00:00,17.38,16.09,13.23,21.61,1714233600
SHIP#S1,DAY#1580,S1,1580,2024-04-29T00:00:00,17.08,15.91,13.23,20.29,1714320000
SHIP#S1,DAY#1581,S1,1581,2024-04-30T00:00:00,17.0,16.71,13.23,26.3,1714406400
SHIP#S1,DAY#1582,S1,1582,2024-05-01T00:00:00,16.38,16.0,13.23,20.89,1714492800
SHIP#S1,DAY#1584,S1,1584,2024-05-03T00:00:00,16.68,15.9,13.23,20.14,1714665600
SHIP#S1,DAY#1585,S1,1585,2024-05-04T00:00:00,16.83,16.35,13.23,23.54,1714752000
SHIP#S1,DAY#1588,S1,1588,2024-05-07T00:00:00,12.96,12.73,13.23,-3.79,1715011200
SHIP#S1,DAY#1589,S1,1589,2024-05-08T00:00:00,12.04,11.83,13.23,-10.55,1715097600
SHIP#S1,DAY#1590,S1,1590,2024-05-09T00:00:00,10.67,10.32,13.23,-22.04,1715184000
SHIP#S1,DAY#1591,S1,1591,2024-05-10T00:00:00,9.21,8.38,13.23,-36.66,1715270400
SHIP#S1,DAY#1592,S1,1592,2024-05-11T00:00:00,17.33,15.95,13.23,20.55,1715356800
SHIP#S1,DAY#1595,S1,1595,2024-05-14T00:00:00,19.21,18.49,13.23,39.74,1715616000
SHIP#S1,DAY#1596,S1,1596,2024-05-15T00:00:00,19.52,19.01,13.23,43.67,1715702400
SHIP#S1,DAY#1597,S1,1597,2024-05-16T00:00:00,19.38,19.12,13.23,44.54,1715788800
SHIP#S1,DAY#1598,S1,1598,2024-05-17T00:00:00,19.13,19.19,13.23,45.03,1715875200
SHIP#S1,DAY#1600,S1,1600,2024-05-19T00:00:00,19.0,18.59,13.23,40.53,1716048000
SHIP#S1,DAY#1601,S1,1601,2024-05-20T00:00:00,18.92,18.3,13.23,38.3,1716134400
SHIP#S1,DAY#1605,S1,1605,2024-05-24T00:00:00,18.92,18.77,13.23,41.86,1716480000
SHIP#S1,DAY#1606,S1,1606,2024-05-25T00:00:00,19.17,19.01,13.23,43.71,1716566400
SHIP#S1,DAY#1607,S1,1607,2024-05-26T00:00:00,19.44,19.61,13.23,48.24,1716652800
SHIP#S1,DAY#1609,S1,1609,2024-05-28T00:00:00,17.75,17.42,13.23,31.66,1716825600
SHIP#S1,DAY#1628,S1,1628,2024-06-16T00:00:00,12.63,13.1,13.23,-0.96,1718467200
SHIP#S1,DAY#1629,S1,1629,2024-06-17T00:00:00,12.67,13.15,13.23,-0.59,1718553600
SHIP#S1,DAY#1639,S1,1639,2024-06-27T00:00:00,18.4,17.96,13.23,35.72,1719417600
SHIP#S1,DAY#1640,S1,1640,2024-06-28T00:00:00,18.17,17.27,13.23,30.51,1719504000
SHIP#S1,DAY#1641,S1,1641,2024-06-29T00:00:00,18.8,18.6,13.23,40.56,1719590400
SHIP#S1,DAY#1642,S1,1642,2024-06-30T00:00:00,18.67,18.22,13.23,37.73,1719676800
SHIP#S1,DAY#1644,S1,1644,2024-07-02T00:00:00,18.7,18.54,13.23,40.11,1719849600
SHIP#S1,DAY#1645,S1,1645,2024-07-03T00:00:00,18.21,17.64,13.23,33.31,1719936000
SHIP#S1,DAY#1646,S1,1646,2024-07-04T00:00:00,18.22,18.55,13.23,40.22,1720022400
SHIP#S1,DAY#1647,S1,1647,2024-07-05T00:00:00,17.79,16.95,13.23,28.13,1720108800
SHIP#S1,DAY#1648,S1,1648,2024-07-06T00:00:00,18.08,18.38,13.23,38.94,1720195200
SHIP#S1,DAY#1649,S1,1649,2024-07-07T00:00:00,17.79,17.72,13.23,33.95,1720281600
SHIP#S1,DAY#1650,S1,1650,2024-07-08T00:00:00,17.08,16.97,13.23,28.28,1720368000
SHIP#S1,DAY#1650,S1,1650,2024-07-08T00:00:00,17.04,16.13,13.23,21.89,1720368000
SHIP#S1,DAY#1653,S1,1653,2024-07-11T00:00:00,16.83,17.03,13.23,28.71,1720627200
SHIP#S1,DAY#1655,S1,1655,2024-07-13T00:00:00,18.21,17.5,13.23,32.3,1720800000
SHIP#S1,DAY#1656,S1,1656,2024-07-14T00:00:00,18.67,17.85,13.23,34.91,1720886400
SHIP#S1,DAY#1657,S1,1657,2024-07-15T00:00:00,18.09,17.64,13.23,33.36,1720972800
