ship,noon_day,voyage,rpm,stw,daily_foc_vlsfo,expected_foc,speed_loss_pct,fuel_type,hours_full_speed,wind_scale,cargo_on_board,load_condition,maintenance_cycle
S1,796.0,37.0,40.9,12.54,30.78,12.42,-0.97,VLSFO,23.2,4.0,90558.0,laden,0
S1,806.0,37.0,38.1,11.92,24.2,11.77,-1.27,VLSFO,24.0,4.0,81232.0,laden,0
S1,807.0,37.0,38.1,10.88,20.83,11.77,7.56,VLSFO,24.0,4.0,81232.0,laden,0
S1,822.0,37.0,43.0,13.42,31.25,13.29,-0.98,VLSFO,24.0,3.0,79332.0,laden,0
S1,823.0,37.0,43.0,12.71,33.29,13.29,4.36,VLSFO,24.0,3.0,79332.0,laden,0
S1,824.0,37.0,43.0,12.96,32.29,13.29,2.48,VLSFO,24.0,3.0,79332.0,laden,0
S1,825.0,37.0,43.1,12.78,32.95,13.29,3.84,VLSFO,23.0,4.0,79332.0,laden,0
S1,826.0,37.0,43.0,12.71,32.62,13.29,4.36,VLSFO,24.0,4.0,79332.0,laden,0
S1,827.0,37.0,43.0,12.83,32.01,13.29,3.46,VLSFO,24.0,4.0,79332.0,laden,0
S1,828.0,37.0,43.0,12.74,32.33,13.29,4.14,VLSFO,23.0,3.0,79332.0,laden,0
S1,830.0,37.0,47.2,13.83,44.7,14.13,2.12,VLSFO,23.0,4.0,79332.0,laden,0
S1,831.0,37.0,46.9,14.0,42.59,14.13,0.92,VLSFO,24.0,3.0,79332.0,laden,0
S1,832.0,37.0,38.7,11.67,26.29,11.77,0.85,VLSFO,24.0,3.0,79332.0,laden,0
S1,833.0,37.0,37.6,11.68,27.08,11.77,0.76,VLSFO,22.0,4.0,79332.0,laden,0
S1,836.0,37.0,44.3,13.52,39.75,13.29,-1.73,VLSFO,22.7,3.0,79332.0,laden,0
S1,839.0,37.0,41.1,12.63,29.58,12.42,-1.69,VLSFO,24.0,3.0,79332.0,laden,0
S1,840.0,37.0,41.0,12.42,29.41,12.42,0.0,VLSFO,24.0,3.0,79332.0,laden,0
S1,841.0,37.0,39.0,11.67,27.0,12.42,6.04,VLSFO,24.0,3.0,79332.0,laden,0
S1,845.0,37.0,44.9,12.83,41.07,13.29,3.46,VLSFO,24.0,4.0,52834.0,laden,0
S1,846.0,37.0,37.9,11.7,24.09,11.77,0.59,VLSFO,23.0,4.0,52834.0,laden,0
S1,861.0,38.0,37.4,10.83,24.02,11.77,7.99,VLSFO,22.9,2.0,59148.0,laden,0
S1,867.0,38.0,63.0,19.33,94.02,19.0,-1.74,VLSFO,24.0,3.0,81206.0,laden,0
S1,870.0,38.0,56.6,16.63,68.79,17.21,3.37,VLSFO,24.0,4.0,96163.0,laden,0
S1,871.0,38.0,48.1,13.79,46.0,14.92,7.57,VLSFO,24.0,3.0,96163.0,laden,0
S1,872.0,38.0,43.8,12.79,33.53,13.29,3.76,VLSFO,24.0,4.0,96163.0,laden,0
S1,878.0,38.0,60.3,17.16,83.88,18.09,5.14,VLSFO,25.0,4.0,115012.0,laden,0
S1,879.0,38.0,60.4,17.38,83.4,18.09,3.92,VLSFO,24.0,4.0,115012.0,laden,0
S1,880.0,38.0,60.4,17.72,81.76,18.09,2.05,VLSFO,25.0,4.0,115012.0,laden,0
S1,882.0,38.0,57.3,16.63,71.05,18.26,8.93,VLSFO,24.0,4.0,115012.0,laden,0
S1,884.0,38.0,57.2,16.88,71.46,18.26,7.56,VLSFO,25.0,3.0,115012.0,laden,0
S1,885.0,38.0,57.3,17.04,69.26,18.26,6.68,VLSFO,24.0,3.0,115012.0,laden,0
S1,889.0,38.0,42.8,12.88,34.54,13.29,3.09,VLSFO,24.0,4.0,115011.0,laden,0
S1,894.0,38.0,54.9,16.58,66.96,17.21,3.66,VLSFO,24.0,4.0,92782.0,laden,0
S1,904.0,38.0,38.2,11.92,23.98,11.77,-1.27,VLSFO,24.0,3.0,86874.0,laden,0
S1,905.0,38.0,38.1,11.77,25.94,11.77,0.0,VLSFO,23.2,3.0,86874.0,laden,0
S1,917.0,38.0,40.6,12.18,30.59,12.42,1.93,VLSFO,23.4,4.0,67836.0,laden,0
S1,920.0,38.0,38.0,12.0,24.77,11.77,-1.95,VLSFO,24.0,4.0,67805.0,laden,0
S1,928.0,38.0,57.1,17.67,73.57,18.26,3.23,VLSFO,24.0,3.0,66459.0,laden,0
S1,932.0,38.0,57.3,17.87,76.01,18.26,2.14,VLSFO,23.0,4.0,66459.0,laden,0
S1,935.0,38.0,55.4,17.25,72.6,17.21,-0.23,VLSFO,24.0,4.0,66459.0,laden,0
S1,936.0,38.0,53.6,16.39,61.84,16.0,-2.44,VLSFO,23.0,3.0,66459.0,laden,0
S1,948.0,38.0,41.4,13.04,31.81,12.42,-4.99,VLSFO,24.0,4.0,37947.0,laden,0
S1,958.0,39.0,47.2,16.0,39.67,14.16,-12.99,VLSFO,24.0,4.0,0.0,ballast,0
S2,1.0,29.0,39.2,11.36,29.0,12.1,6.12,VLSFO,25.0,4.0,106625.0,laden,0
S2,2.0,29.0,39.2,11.46,29.3,12.1,5.29,VLSFO,24.0,4.0,106625.0,laden,0
S2,6.0,29.0,39.3,11.5,27.41,12.1,4.96,VLSFO,24.0,4.0,106625.0,laden,0
S2,7.0,29.0,40.2,12.0,29.2,12.1,0.83,VLSFO,24.0,4.0,106625.0,laden,0
S2,9.0,29.0,39.1,11.79,27.9,12.1,2.56,VLSFO,24.0,4.0,106625.0,laden,0
S2,12.0,29.0,57.1,16.8,77.8,17.38,3.34,VLSFO,25.0,3.0,93230.0,laden,0
S2,19.0,29.0,43.0,14.5,47.28,13.0,-11.54,VLSFO,23.0,3.0,74966.0,laden,0
S2,20.0,29.0,40.3,6.87,18.69,12.1,43.22,VLSFO,24.0,4.0,74966.0,laden,0
S2,29.0,29.0,47.4,13.71,45.29,14.0,2.07,VLSFO,24.0,3.0,93174.0,laden,0
S2,32.0,29.0,35.5,11.45,27.4,11.67,1.89,VLSFO,22.0,2.0,108071.0,laden,0
S2,38.0,29.0,61.8,17.87,97.08,18.04,0.94,VLSFO,24.0,3.0,112407.0,laden,0
S2,42.0,29.0,63.0,17.71,103.61,18.84,6.0,VLSFO,24.0,3.0,112407.0,laden,0
S2,43.0,29.0,61.8,17.29,97.62,18.04,4.16,VLSFO,24.0,4.0,112407.0,laden,0
S2,44.0,29.0,62.0,17.48,99.39,18.04,3.1,VLSFO,23.0,3.0,112407.0,laden,0
S2,45.0,29.0,47.0,13.04,47.34,14.0,6.86,VLSFO,24.0,4.0,112407.0,laden,0
S2,46.0,29.0,51.0,14.63,59.51,16.08,9.02,VLSFO,24.0,4.0,112407.0,laden,0
S2,63.0,30.0,38.4,10.27,27.0,11.67,12.0,VLSFO,22.0,4.0,56187.0,laden,0
S2,74.0,30.0,50.3,14.63,55.62,15.0,2.47,VLSFO,24.0,4.0,101188.0,laden,0
S2,75.0,30.0,48.0,14.04,47.84,15.0,6.4,VLSFO,24.0,3.0,101188.0,laden,0
S2,76.0,30.0,49.4,14.12,53.59,15.0,5.87,VLSFO,24.0,3.0,101188.0,laden,0
S2,79.0,30.0,64.1,18.92,108.96,18.84,-0.42,VLSFO,25.0,3.0,116100.0,laden,0
S2,80.0,30.0,63.7,18.25,107.82,18.84,3.13,VLSFO,24.0,4.0,116100.0,laden,0
S2,82.0,30.0,64.3,18.32,107.64,18.84,2.76,VLSFO,25.0,3.0,116100.0,laden,0
S2,83.0,30.0,64.2,18.16,108.85,18.84,3.61,VLSFO,24.0,3.0,116100.0,laden,0
S2,84.0,30.0,63.9,18.16,109.11,18.84,3.61,VLSFO,25.0,4.0,116100.0,laden,0
S2,85.0,30.0,45.6,13.16,46.92,14.0,6.0,VLSFO,24.0,4.0,116100.0,laden,0
S2,86.0,30.0,42.1,12.0,34.06,13.0,7.69,VLSFO,25.0,2.0,116100.0,laden,0
S2,87.0,30.0,42.1,11.92,34.4,13.0,8.31,VLSFO,24.0,2.0,116100.0,laden,0
S2,88.0,30.0,42.2,12.13,32.74,13.0,6.69,VLSFO,24.0,3.0,116100.0,laden,0
S2,89.0,30.0,42.0,12.44,34.27,13.0,4.31,VLSFO,25.0,4.0,116100.0,laden,0
S2,90.0,30.0,42.2,11.58,35.38,13.0,10.92,VLSFO,24.0,4.0,116100.0,laden,0
S2,94.0,30.0,39.4,9.88,28.93,12.1,18.35,VLSFO,25.0,4.0,105778.0,laden,0
S2,95.0,30.0,39.2,8.7,22.12,12.1,28.1,VLSFO,24.0,3.0,105778.0,laden,0
S2,102.0,30.0,44.0,12.5,39.08,13.0,3.85,VLSFO,24.0,3.0,92526.0,laden,0
S2,103.0,30.0,41.0,12.08,29.65,12.1,0.17,VLSFO,24.0,4.0,92526.0,laden,0
S2,112.0,30.0,39.0,10.9,27.86,12.1,9.92,VLSFO,24.0,3.0,94209.0,laden,0
S2,113.0,30.0,39.7,8.1,30.26,12.1,33.06,VLSFO,23.5,1.0,94209.0,laden,0
S2,118.0,30.0,40.3,12.1,27.26,12.1,0.0,VLSFO,25.0,4.0,107964.0,laden,0
S2,121.0,30.0,57.2,16.2,77.01,17.38,6.79,VLSFO,24.0,3.0,107886.0,laden,0
S2,122.0,30.0,56.6,16.9,75.26,16.79,-0.66,VLSFO,23.0,3.0,107886.0,laden,0
S2,123.0,30.0,56.2,15.7,73.79,16.79,6.49,VLSFO,24.0,3.0,107886.0,laden,0
S2,124.0,30.0,55.9,15.9,74.59,16.79,5.3,VLSFO,23.0,3.0,107886.0,laden,0
S2,125.0,30.0,56.1,16.5,74.29,16.79,1.73,VLSFO,24.0,3.0,107886.0,laden,0
S2,126.0,30.0,55.7,15.9,73.52,16.79,5.3,VLSFO,23.0,2.0,107886.0,laden,0
S2,127.0,30.0,55.3,15.7,77.59,16.79,6.49,VLSFO,24.0,3.0,107886.0,laden,0
S2,127.0,30.0,55.8,16.4,77.51,16.79,2.32,VLSFO,23.0,3.0,107886.0,laden,0
S2,130.0,30.0,44.8,13.0,40.84,13.0,0.0,VLSFO,23.0,3.0,107886.0,laden,0
S2,131.0,30.0,46.7,12.2,46.71,14.0,12.86,VLSFO,24.0,3.0,107886.0,laden,0
S2,135.0,30.0,71.4,19.8,156.92,20.25,2.22,VLSFO,24.0,4.0,79847.0,laden,0
S2,136.0,30.0,61.6,1.0,104.31,18.04,50.0,VLSFO,22.5,4.0,79847.0,laden,0
S2,138.0,30.0,38.2,11.0,26.88,11.67,5.74,VLSFO,24.0,4.0,62916.0,laden,0
S2,139.0,30.0,39.0,11.6,28.88,12.1,4.13,VLSFO,24.0,3.0,62916.0,laden,0
S2,144.0,31.0,38.5,11.0,28.58,11.67,5.74,VLSFO,25.0,4.0,59230.0,laden,0
S2,151.0,31.0,49.2,14.2,53.75,15.0,5.33,VLSFO,24.0,2.0,87921.0,laden,0
S2,155.0,31.0,48.9,14.5,51.73,15.0,3.33,VLSFO,24.0,3.0,102316.0,laden,0
S2,157.0,31.0,42.1,10.6,35.95,13.0,18.46,VLSFO,24.0,4.0,161071.0,laden,0
S2,158.0,31.0,39.3,8.1,29.56,12.1,33.06,VLSFO,24.0,2.0,161071.0,laden,0
S2,170.0,31.0,69.9,18.9,149.92,20.25,6.67,VLSFO,25.0,4.0,161071.0,laden,0
S2,180.0,31.0,42.2,11.5,38.56,13.0,11.54,VLSFO,24.0,4.0,89155.0,laden,0
S2,189.0,31.0,39.2,11.3,27.93,12.1,6.61,VLSFO,24.0,3.0,87413.0,laden,0
S2,192.0,31.0,38.8,11.1,29.92,11.67,4.88,VLSFO,25.0,4.0,103086.0,laden,0
S2,195.0,31.0,44.0,12.1,38.62,13.0,6.92,VLSFO,23.0,3.0,103086.0,laden,0
S2,208.0,31.0,45.1,13.2,42.88,14.0,5.71,VLSFO,23.0,3.0,106602.0,laden,0
S2,208.0,31.0,45.1,13.2,41.09,14.0,5.71,VLSFO,24.0,3.0,106602.0,laden,0
S2,209.0,31.0,45.7,11.7,45.48,14.0,16.43,VLSFO,24.0,3.0,106602.0,laden,0
S2,237.0,32.0,50.9,13.8,51.59,15.0,8.0,VLSFO,24.0,2.0,86749.0,laden,0
S2,241.0,32.0,64.8,17.3,110.7,18.84,8.17,VLSFO,24.0,2.0,105955.0,laden,0
S2,242.0,32.0,62.9,17.5,101.72,18.04,2.99,VLSFO,24.0,3.0,105955.0,laden,0
S2,253.0,32.0,68.2,19.6,136.81,19.71,0.56,VLSFO,25.0,3.0,113984.0,laden,0
S2,254.0,32.0,71.0,19.0,142.14,20.25,6.17,VLSFO,24.0,3.0,113984.0,laden,0
S2,264.0,32.0,46.0,7.0,47.23,14.0,50.0,VLSFO,24.0,4.0,85022.0,laden,0
S2,273.0,32.0,38.8,11.4,27.37,11.67,2.31,VLSFO,24.0,2.0,94068.0,laden,0
S2,281.0,32.0,56.6,16.1,76.7,16.79,4.11,VLSFO,22.4,2.0,102747.0,laden,0
S2,282.0,32.0,56.8,16.3,80.56,16.79,2.92,VLSFO,24.0,2.0,102747.0,laden,0
S2,283.0,32.0,57.2,16.6,79.57,17.38,4.49,VLSFO,23.0,4.0,102747.0,laden,0
S2,284.0,32.0,56.2,16.3,76.25,16.79,2.92,VLSFO,24.0,4.0,102747.0,laden,0
S2,287.0,32.0,55.2,16.1,71.05,16.79,4.11,VLSFO,23.0,4.0,102747.0,laden,0
S2,291.0,32.0,38.6,7.8,30.65,11.67,33.16,VLSFO,24.0,3.0,102747.0,laden,0
S2,293.0,32.0,43.5,13.0,38.92,13.0,0.0,VLSFO,22.0,4.0,102747.0,laden,0
S2,298.0,32.0,66.2,17.6,127.04,19.71,10.71,VLSFO,24.0,4.0,91637.0,laden,0
S2,312.0,33.0,44.7,11.7,45.9,13.0,10.0,VLSFO,24.0,4.0,80794.0,laden,0
S2,313.0,33.0,38.8,11.6,27.82,11.67,0.6,VLSFO,24.0,3.0,80794.0,laden,0
S2,318.0,33.0,40.4,11.2,31.04,12.1,7.44,VLSFO,24.0,4.0,98726.0,laden,0
S2,320.0,33.0,65.1,17.7,110.81,18.84,6.05,VLSFO,24.0,2.0,98726.0,laden,0
S2,323.0,33.0,40.0,10.7,31.66,12.1,11.57,VLSFO,25.0,4.0,113552.0,laden,0
S2,323.0,33.0,40.0,10.7,31.66,12.1,11.57,VLSFO,25.0,4.0,113552.0,laden,0
S2,324.0,33.0,41.1,12.0,35.87,12.1,0.83,VLSFO,24.0,3.0,113552.0,laden,0
S2,324.0,33.0,41.1,12.0,35.87,12.1,0.83,VLSFO,24.0,3.0,113552.0,laden,0
S2,325.0,33.0,40.5,11.5,32.28,12.1,4.96,VLSFO,24.0,2.0,113552.0,laden,0
S2,325.0,33.0,40.5,11.5,32.28,12.1,4.96,VLSFO,24.0,2.0,113552.0,laden,0
S2,326.0,33.0,40.4,11.0,31.89,12.1,9.09,VLSFO,25.0,4.0,113552.0,laden,0
S2,327.0,33.0,40.4,11.0,31.89,12.1,9.09,VLSFO,25.0,4.0,113552.0,laden,0
S2,327.0,33.0,41.2,11.0,35.52,12.1,9.09,VLSFO,24.0,4.0,113552.0,laden,0
S2,328.0,33.0,41.2,11.0,35.52,12.1,9.09,VLSFO,24.0,4.0,113552.0,laden,0
S2,328.0,33.0,39.2,11.5,29.67,12.1,4.96,VLSFO,24.0,2.0,113552.0,laden,0
S2,329.0,33.0,39.2,11.5,29.67,12.1,4.96,VLSFO,24.0,2.0,113552.0,laden,0
S2,329.0,33.0,40.9,11.5,31.99,12.1,4.96,VLSFO,25.0,2.0,113552.0,laden,0
S2,330.0,33.0,40.9,11.5,31.99,12.1,4.96,VLSFO,25.0,2.0,113552.0,laden,0
S2,335.0,33.0,41.7,12.0,33.1,12.1,0.83,VLSFO,24.0,4.0,113552.0,laden,0
S2,337.0,33.0,40.2,11.7,30.14,12.1,3.31,VLSFO,24.0,4.0,113552.0,laden,0
S2,340.0,33.0,39.7,11.4,30.37,12.1,5.79,VLSFO,25.0,3.0,106961.0,laden,0
S2,340.0,33.0,39.7,11.63,31.64,12.1,3.88,VLSFO,24.0,3.0,106961.0,laden,0
S2,341.0,33.0,39.8,10.9,30.95,12.1,9.92,VLSFO,24.0,2.0,106961.0,laden,0
S2,341.0,33.0,39.8,10.9,30.95,12.1,9.92,VLSFO,24.0,2.0,106961.0,laden,0
S2,347.0,33.0,51.2,14.0,60.77,16.08,12.94,VLSFO,24.0,4.0,88154.0,laden,0
S2,347.0,33.0,51.2,14.33,60.77,16.08,10.88,VLSFO,24.0,4.0,88154.0,laden,0
S2,363.0,33.0,38.2,10.29,26.08,11.67,11.83,VLSFO,24.0,4.0,105806.0,laden,0
S2,367.0,33.0,61.9,17.21,104.45,18.04,4.6,VLSFO,24.0,4.0,105581.0,laden,0
S2,368.0,33.0,59.5,16.83,91.68,17.38,3.16,VLSFO,23.0,3.0,105581.0,laden,0
S2,369.0,33.0,60.6,16.79,95.0,18.04,6.93,VLSFO,24.0,4.0,105581.0,laden,0
S2,370.0,33.0,60.9,16.83,95.0,18.04,6.71,VLSFO,23.0,4.0,105581.0,laden,0
S2,372.0,33.0,62.7,17.0,106.04,18.04,5.76,VLSFO,24.0,4.0,105581.0,laden,0
S2,373.0,33.0,62.0,17.22,100.59,18.04,4.55,VLSFO,23.0,3.0,105581.0,laden,0
S2,374.0,33.0,57.3,16.29,78.18,17.38,6.27,VLSFO,24.0,3.0,105581.0,laden,0
S2,379.0,33.0,66.8,18.08,128.93,19.71,8.27,VLSFO,24.0,4.0,98854.0,laden,0
S2,380.0,33.0,62.2,17.17,105.35,18.04,4.82,VLSFO,24.0,4.0,98854.0,laden,0
S2,384.0,33.0,61.5,17.08,101.63,18.04,5.32,VLSFO,24.0,4.0,92483.0,laden,0
S2,385.0,33.0,45.9,13.0,46.13,14.0,7.14,VLSFO,24.0,3.0,92483.0,laden,0
S2,395.0,34.0,38.0,10.71,22.55,11.67,8.23,VLSFO,24.0,4.0,93618.0,laden,0
S2,400.0,34.0,59.1,18.13,88.78,17.38,-4.32,VLSFO,24.0,4.0,108500.0,laden,0
S2,403.0,34.0,49.6,14.2,53.99,15.0,5.33,VLSFO,25.0,3.0,116196.0,laden,0
S2,404.0,34.0,47.5,13.42,47.15,14.0,4.14,VLSFO,24.0,4.0,116196.0,laden,0
S2,406.0,34.0,45.4,12.68,42.06,14.0,9.43,VLSFO,25.0,2.0,116196.0,laden,0
S2,407.0,34.0,47.5,13.33,46.83,14.0,4.79,VLSFO,24.0,2.0,116196.0,laden,0
S2,408.0,34.0,49.6,13.63,53.96,15.0,9.13,VLSFO,24.0,3.0,116196.0,laden,0
S2,409.0,34.0,50.6,14.04,55.88,15.0,6.4,VLSFO,25.0,2.0,116196.0,laden,0
S2,411.0,34.0,50.8,14.0,58.24,15.0,6.67,VLSFO,25.0,4.0,116196.0,laden,0
S2,412.0,34.0,50.2,14.04,53.88,15.0,6.4,VLSFO,24.0,3.0,116196.0,laden,0
S2,413.0,34.0,45.6,13.04,42.07,14.0,6.86,VLSFO,25.0,4.0,116196.0,laden,0
S2,418.0,34.0,46.5,13.08,46.78,14.0,6.57,VLSFO,24.0,2.0,107133.0,laden,0
S2,424.0,34.0,53.9,15.39,71.26,16.08,4.29,VLSFO,23.0,4.0,84770.0,laden,0
S2,432.0,34.0,38.0,11.46,29.86,11.67,1.8,VLSFO,24.0,4.0,77241.0,laden,0
S2,433.0,34.0,40.5,12.13,35.08,12.1,-0.25,VLSFO,24.0,4.0,77241.0,laden,0
S2,438.0,34.0,60.8,16.89,104.29,18.04,6.37,VLSFO,22.5,3.0,95703.0,laden,0
S2,441.0,34.0,56.9,16.12,76.29,16.79,3.99,VLSFO,25.0,4.0,106526.0,laden,0
S2,444.0,34.0,39.4,11.46,27.96,12.1,5.29,VLSFO,24.0,3.0,106526.0,laden,0
S2,446.0,34.0,63.0,17.92,101.07,18.84,4.88,VLSFO,24.0,2.0,109150.0,laden,0
S2,447.0,34.0,64.0,17.63,107.33,18.84,6.42,VLSFO,24.0,3.0,109150.0,laden,0
S2,448.0,34.0,63.8,17.7,106.49,18.84,6.05,VLSFO,23.0,1.0,109150.0,laden,0
S2,449.0,34.0,63.0,17.5,100.73,18.84,7.11,VLSFO,24.0,3.0,109150.0,laden,0
S2,450.0,34.0,62.2,17.17,101.23,18.04,4.82,VLSFO,23.0,3.0,109150.0,laden,0
S2,451.0,34.0,61.8,17.09,98.51,18.04,5.27,VLSFO,23.0,2.0,109150.0,laden,0
S2,452.0,34.0,62.1,17.08,101.49,18.04,5.32,VLSFO,24.0,2.0,109150.0,laden,0
S2,452.0,34.0,62.8,17.09,98.19,18.04,5.27,VLSFO,23.0,3.0,109150.0,laden,0
S2,453.0,34.0,60.1,16.71,92.03,18.04,7.37,VLSFO,24.0,3.0,109150.0,laden,0
S2,454.0,34.0,56.8,16.44,80.39,16.79,2.08,VLSFO,23.0,3.0,109150.0,laden,0
S2,457.0,34.0,40.4,11.83,30.85,12.1,2.23,VLSFO,24.0,3.0,35987.0,laden,0
S2,460.0,34.0,42.5,11.08,38.92,13.0,14.77,VLSFO,24.0,4.0,35987.0,laden,0
S2,465.0,34.0,38.0,12.13,25.35,11.67,-3.94,VLSFO,24.0,3.0,27089.0,laden,0
S2,466.0,34.0,38.1,11.87,25.9,11.67,-1.71,VLSFO,22.5,4.0,27089.0,laden,0
S2,519.0,35.0,57.3,16.21,87.24,17.38,6.73,VLSFO,24.0,4.0,76496.0,laden,0
S2,523.0,35.0,60.8,17.75,92.04,18.04,1.61,VLSFO,24.0,2.0,97876.0,laden,0
S2,524.0,35.0,45.2,13.25,46.08,14.0,5.36,VLSFO,24.0,3.0,97876.0,laden,0
S2,528.0,35.0,46.9,14.2,44.51,14.0,-1.43,VLSFO,25.0,2.0,117359.0,laden,0
S2,529.0,35.0,48.5,13.83,49.89,15.0,7.8,VLSFO,24.0,4.0,117359.0,laden,0
S2,530.0,35.0,52.6,14.71,61.86,16.08,8.52,VLSFO,24.0,4.0,117359.0,laden,0
S2,532.0,35.0,63.2,17.8,102.46,18.84,5.52,VLSFO,25.0,4.0,117359.0,laden,0
S2,533.0,35.0,63.8,18.08,102.94,18.84,4.03,VLSFO,24.0,4.0,117359.0,laden,0
S2,537.0,35.0,47.8,12.48,48.73,14.0,10.86,VLSFO,25.0,4.0,117359.0,laden,0
S2,538.0,35.0,40.2,11.46,28.51,12.1,5.29,VLSFO,24.0,3.0,117359.0,laden,0
S2,539.0,35.0,44.9,13.0,38.27,13.0,0.0,VLSFO,25.0,2.0,117359.0,laden,0
S2,543.0,35.0,39.0,11.12,26.07,12.1,8.1,VLSFO,25.0,4.0,100497.0,laden,0
S2,544.0,35.0,38.1,11.0,24.89,11.67,5.74,VLSFO,24.0,4.0,100497.0,laden,0
S2,560.0,35.0,38.5,11.71,23.58,11.67,-0.34,VLSFO,24.0,4.0,81933.0,laden,0
S2,563.0,35.0,38.2,11.67,23.06,11.67,0.0,VLSFO,24.0,3.0,81927.0,laden,0
S2,566.0,35.0,47.0,14.18,38.35,14.0,-1.29,VLSFO,22.5,3.0,81927.0,laden,0
S2,568.0,35.0,54.1,16.58,57.27,16.79,1.25,VLSFO,23.4,2.0,71772.0,laden,0
S2,573.0,35.0,52.7,16.04,58.06,16.08,0.25,VLSFO,23.0,4.0,71772.0,laden,0
S2,574.0,35.0,49.2,15.0,53.19,15.0,0.0,VLSFO,24.0,4.0,71772.0,laden,0
S2,576.0,35.0,50.9,15.78,58.35,15.0,-5.2,VLSFO,23.0,4.0,71772.0,laden,0
S2,577.0,35.0,52.6,15.67,62.99,16.08,2.55,VLSFO,24.0,3.0,71772.0,laden,0
S2,580.0,35.0,52.2,16.08,61.89,16.08,0.0,VLSFO,24.0,4.0,70933.0,laden,0
S2,581.0,35.0,53.1,15.96,62.11,16.08,0.75,VLSFO,24.0,4.0,70933.0,laden,0
S2,582.0,35.0,52.9,16.13,61.97,16.08,-0.31,VLSFO,24.0,4.0,70933.0,laden,0
S2,585.0,35.0,37.9,11.63,24.75,11.67,0.34,VLSFO,24.0,2.0,58994.0,laden,0
S2,605.0,36.0,63.0,18.73,87.82,18.84,0.58,VLSFO,23.7,3.0,102879.0,laden,0
S2,606.0,36.0,69.3,20.25,121.22,20.25,0.0,VLSFO,24.0,3.0,102879.0,laden,0
S2,607.0,36.0,65.3,18.75,102.28,18.84,0.48,VLSFO,24.0,2.0,102853.0,laden,0
S2,617.0,36.0,64.9,18.54,103.57,18.84,1.59,VLSFO,24.0,4.0,112537.0,laden,0
S2,618.0,36.0,61.9,18.16,90.4,18.04,-0.67,VLSFO,25.0,2.0,112537.0,laden,0
S2,619.0,36.0,56.8,16.46,72.59,16.79,1.97,VLSFO,24.0,3.0,112537.0,laden,0
S2,637.0,36.0,38.1,11.33,25.1,11.67,2.91,VLSFO,24.0,3.0,83955.0,laden,0
S2,640.0,36.0,38.0,11.42,27.62,11.67,2.14,VLSFO,24.0,4.0,94055.0,laden,0
S2,643.0,36.0,38.4,11.52,26.95,11.67,1.29,VLSFO,23.0,3.0,94055.0,laden,0
S2,647.0,36.0,41.8,12.33,34.46,12.1,-1.9,VLSFO,24.0,4.0,80689.0,laden,0
S2,649.0,36.0,41.7,11.79,33.54,12.1,2.56,VLSFO,24.0,2.0,80689.0,laden,0
S2,650.0,36.0,42.6,12.63,33.56,13.0,2.85,VLSFO,24.0,3.0,80689.0,laden,0
S2,651.0,36.0,41.7,12.57,32.43,12.1,-3.88,VLSFO,23.0,3.0,80689.0,laden,0
S2,652.0,36.0,41.9,12.54,31.6,12.1,-3.64,VLSFO,24.0,3.0,80689.0,laden,0
S2,653.0,36.0,39.2,11.79,26.41,12.1,2.56,VLSFO,24.0,4.0,80689.0,laden,0
S2,654.0,36.0,39.0,11.83,27.33,12.1,2.23,VLSFO,24.0,4.0,80689.0,laden,0
S2,656.0,36.0,39.2,11.87,23.98,12.1,1.9,VLSFO,23.0,4.0,80689.0,laden,0
S2,658.0,36.0,39.0,11.57,23.52,12.1,4.38,VLSFO,23.0,2.0,80717.0,laden,0
S2,659.0,36.0,37.0,11.17,20.39,11.67,4.28,VLSFO,24.0,2.0,80717.0,laden,0
S2,662.0,36.0,47.9,14.27,44.27,14.0,-1.93,VLSFO,22.0,3.0,66135.0,laden,0
S2,663.0,36.0,52.9,15.58,54.85,16.08,3.11,VLSFO,24.0,4.0,66135.0,laden,0
S2,666.0,36.0,45.5,10.38,45.03,14.0,25.86,VLSFO,24.0,4.0,66145.0,laden,0
S2,670.0,36.0,44.5,12.88,40.34,13.0,0.92,VLSFO,24.0,3.0,59688.0,laden,0
S2,677.0,37.0,38.2,11.21,23.69,11.67,3.94,VLSFO,24.0,3.0,83658.0,laden,0
S2,678.0,37.0,37.8,11.58,24.56,11.67,0.77,VLSFO,24.0,4.0,83658.0,laden,0
S2,683.0,37.0,58.0,17.38,75.48,17.38,0.0,VLSFO,24.0,4.0,94382.0,laden,0
S2,684.0,37.0,66.3,19.71,111.18,19.71,0.0,VLSFO,24.0,3.0,94382.0,laden,0
S2,688.0,37.0,65.0,17.36,109.83,18.84,7.86,VLSFO,25.0,3.0,116837.0,laden,0
S2,689.0,37.0,64.7,18.42,109.76,18.84,2.23,VLSFO,24.0,3.0,116837.0,laden,0
S2,692.0,37.0,64.9,18.4,104.74,18.84,2.34,VLSFO,25.0,3.0,116837.0,laden,0
S2,693.0,37.0,65.0,18.63,104.94,18.84,1.11,VLSFO,24.0,3.0,116837.0,laden,0
S2,694.0,37.0,65.0,18.84,104.89,18.84,0.0,VLSFO,25.0,4.0,116837.0,laden,0
S2,695.0,37.0,64.9,18.96,103.27,18.84,-0.64,VLSFO,24.0,4.0,116837.0,laden,0
S2,697.0,37.0,61.9,18.04,90.11,18.04,0.0,VLSFO,24.0,4.0,116837.0,laden,0
